"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
11,1680812553.6,50,2023-04-06 15:22:33,15:22:33,5,"albert","sch_sco5_t3_ch2",1680812550.8,0.00101227799065248,1.01227799065248,-1.06681890739704,420.335500540048,437.482867621768,39.0098628854285,37.4808511498597,0.0594789337068061,3.72816449638494,0.0589567500730763,0.0368945026573593,0,19.9312658214282,20.01458,2.34873262802039,35.7000285328582,0.845136077438427,2.36732605594577,1.50359655058197,-44.6414593877744,25.6084931995708,1.38213705957433,-17.6508291286293,-1.0796575266885,1.00691797514383,-1.06681890739704,423.829495346863,424.355054545455,-5.85147433660548e-05,64.9371826065054,1.01227799065248,8.99252310588378,9.48170593939394,1.10525269113058e-05,97.7899351935661,0,0,1,0,48158,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680812550.8,420.3355,420.0152,9.477925,8.991252,416.5766,9.405633,500.047,89.06901,0.09988271,20.14199,20.01458,999.9,0,0,10008.75,0,0.3864239,0.3204528,424.3576,423.8258,0.4866741,420.0152,8.991252,0.8441896,0.8008421,4.472891,3.722236,0,0,0,0,2.00091,0,-1.27106,-1.36708,33.9685,41.5683,37.4622,40.5124,35.1746,0,0,0,1680812601.6,0,1680812317.6,15:18:37,1680812312.6,1680812317.6,1,0.007,0.012,3.758,0.066,420,9,0.41,0.14,0.308020634146341,0.0372378606271777,0.0349131051149649,1,0.49469556097561,-0.0720492334494769,0.00749348561654096,1,2,2,"2/2",2.97874,2.72817,0.0841589,0.0851337,0.0537494,0.0521338,27407.8,27060.5,30458.3,29829,39787,37237.7,46587.7,44352.5,1.86577,1.80718,-0.0117682,0,20.2016,999.9,20.3,34.4,12.4533,63.4083,24.0825,1,0.0459375,4.12186,20.1715,5.23661,11.974,4.9724,3.29033,9999,9999,9999,999.9,4.9733,1.87789,1.876,1.87881,1.87546,1.87909,1.87614,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.759,0.0724,2.12534734182196,0.00458362023285435,-1.77034939080025e-06,4.3359374765564e-10,0.0192084449009576,-0.00145587159610839,0.00083901701704316,-8.95102095398758e-06,0,2113,1,24,4,3.9,1.1084,2.54517,1.39893,2.34009,1.44897,2.48047,41.4822,23.7022,18,490.855,426.013,16.5178,27.4086,30.0003,27.2625,27.3367,22.2336,13.2865,28.7084,16.5162,420,9.04337,100.685,101.992,2
12,1680812558.6,55,2023-04-06 15:22:38,15:22:38,5,"albert","sch_sco5_t3_ch2",1680812556.1,0.00102607247826914,1.02607247826914,-1.00462303416497,420.315000508632,435.414056484731,38.8244078401236,37.4780757718628,0.0603971760565286,3.72506401273651,0.0598583798657429,0.0374594953447585,0,19.9310358962501,20.0026222222222,2.34699417025744,35.7258751432769,0.845894971304714,2.36773757930993,1.50109919895272,-45.2497962916692,28.5529447877258,1.54226495368691,-15.1545865502566,-1.05585070616086,1.02003638082595,-1.00462303416497,423.802739273773,424.29996969697,-0.00054316629089644,64.9371826065054,1.02607247826914,8.99377675479394,9.48960836363636,1.24229026562482e-05,97.7899351935661,0,0,1,0,48206,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680812556.1,420.315,420.009,9.48667555555556,8.99367111111111,416.556333333333,9.41427888888889,500.051777777778,89.0665777777778,0.100060877777778,20.1448,20.0026222222222,999.9,0,0,9997.42666666667,0,0.397027666666667,0.306138666666667,424.340777777778,423.820888888889,0.493003,420.009,8.99367111111111,0.844945777777778,0.801035555555556,4.48568222222222,3.72566888888889,0,0,0,0,2.1664,0,-1.11592222222222,-1.33192222222222,33.8748888888889,41.597,37.486,40.5068888888889,35.1872222222222,0,0,0,1680812607,0,1680812317.6,15:18:37,1680812312.6,1680812317.6,1,0.007,0.012,3.758,0.066,420,9,0.41,0.14,0.306453780487805,-0.00790164459930344,0.0380711131305691,1,0.491599975609756,-0.0250281324041807,0.0048572081787883,1,2,2,"2/2",2.97906,2.72864,0.0841457,0.0851147,0.053779,0.0521347,27408.1,27061.2,30458.2,29829.2,39786.1,37238.1,46588.2,44353,1.86663,1.8071,-0.0120364,0,20.201,999.9,20.3,34.4,12.4526,63.4783,23.9704,1,0.0460163,4.13014,20.1718,5.2402,11.974,4.9733,3.291,9999,9999,9999,999.9,4.97332,1.87789,1.87598,1.87881,1.87546,1.87906,1.87617,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.759,0.0724,2.12534734182196,0.00458362023285435,-1.77034939080025e-06,4.3359374765564e-10,0.0192084449009576,-0.00145587159610839,0.00083901701704316,-8.95102095398758e-06,0,2113,1,24,4.1,4,1.1084,2.54639,1.39893,2.34009,1.44897,2.48047,41.4822,23.7022,18,491.346,425.989,16.5049,27.4109,30.0002,27.2654,27.3396,22.2336,13.2865,28.7084,16.5036,420,9.04118,100.686,101.993,2
13,1680813158,654.400000095367,2023-04-06 15:32:38,15:32:38,5,"albert","sch_sco5_t3_ch2",1680813155,0.00115556502546376,1.15556502546377,-2.27442967439466,420.887455725835,463.206567626716,41.2978698954071,37.524846584606,0.0672509042729441,3.72558854222363,0.0665837090445693,0.0416742112221419,0,27.4038218941406,27.5214727272727,3.69025642961159,59.030898723828,2.19400009289912,3.71669776393478,1.49625633671246,-50.9604176229521,24.5224388457164,1.42879904780198,-25.0091797294337,-2.27754160260297,1.15808559426339,-2.27442967439466,430.366763167178,431.506981818182,-0.00064402443496794,64.9466096997717,1.15556502546377,24.0552141974671,24.6053903030303,-2.24034724019494e-05,97.7332656663494,0,0,1,0,47013,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680813155,420.887454545455,420.013909090909,24.6084181818182,24.0572,417.231454545455,24.2751454545455,500.018363636364,89.0565545454545,0.0999315272727273,27.6435636363636,27.5214727272727,999.9,0,0,10000.5136363636,0,0.386148,0.873543454545454,431.506181818182,430.367363636364,0.551219545454546,420.013909090909,24.0572,2.19154272727273,2.14245363636364,18.9006090909091,18.5383818181818,0,0,0,0,2.03458181818182,0,1.23655454545455,-1.4361,34.943,40.3577272727273,37.2383636363636,39.3066363636364,35.994,0,0,0,1680813206.4,0,1680812880.6,15:28:00,1680812880.6,1680812878.6,2,-0.105,-0.017,3.653,0.31,420,24,0.63,0.16,0.854282341463415,-0.0271323344947717,0.0391349795025357,1,0.542883609756098,0.0745230940766561,0.00779590250686155,1,2,2,"2/2",2.97829,2.72844,0.0842606,0.085129,0.107143,0.106292,27373.4,27035.5,30426.9,29804.8,37484.9,35061.2,46543.5,44315.3,1.85915,1.84293,0.0632629,0,26.4878,999.9,44.1,34.3,26.9012,63.1184,22.3958,1,0.072843,0.0296514,20.2172,5.2402,11.9736,4.9733,3.291,9999,9999,9999,999.9,4.97336,1.87789,1.87602,1.87881,1.87547,1.87911,1.87613,1.87731,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.656,0.3332,2.02049173291971,0.00458362023285435,-1.77034939080025e-06,4.3359374765564e-10,0.00225986617511316,-0.00145587159610839,0.00083901701704316,-8.95102095398758e-06,0,2113,1,24,4.6,4.7,1.13037,2.54761,1.39893,2.36572,1.44897,2.48657,41.6912,23.7373,18,490.895,451.911,27.2351,28.068,30.0001,27.8052,27.856,22.661,22.6658,100,27.2164,420,24.1259,100.586,101.908,2
14,1680813163,659.400000095367,2023-04-06 15:32:43,15:32:43,5,"albert","sch_sco5_t3_ch2",1680813160.5,0.00114654788532073,1.14654788532073,-2.38055892277671,420.857001236176,466.18968900076,41.5649587230751,37.5231462587545,0.0666344701145525,3.72678479854196,0.0659795938729755,0.0412955476865252,0,27.4062012238155,27.5274888888889,3.69155549915913,59.0117822484822,2.19334553408011,3.71679256329615,1.49820996507902,-50.5627617426443,23.4092285967848,1.36354398275594,-25.7899891631035,-2.32354098303066,1.15141957743958,-2.38055892277671,430.308817082525,431.490987878788,0.00174448065772409,64.9466096997717,1.14654788532073,24.0518809879119,24.5977218181818,-1.95108055710736e-05,97.7332656663494,0,0,1,0,46966,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680813160.5,420.857,419.959666666667,24.6004111111111,24.0523888888889,417.201,24.2672888888889,500.043555555556,89.0589222222222,0.0999753333333333,27.644,27.5274888888889,999.9,0,0,10004.7222222222,0,0.386148,0.897379444444444,431.471444444445,430.309555555556,0.548010666666667,419.959666666667,24.0523888888889,2.19088666666667,2.14207888888889,18.8958333333333,18.5356,0,0,0,0,2.1141,0,0.805077777777778,-1.4112,34.8747777777778,40.1942222222222,37.125,39.1316666666667,35.9025555555556,0,0,0,1680813211.2,0,1680812880.6,15:28:00,1680812880.6,1680812878.6,2,-0.105,-0.017,3.653,0.31,420,24,0.63,0.16,0.866656024390244,0.113109073170733,0.0418398342815399,0,0.547462804878049,0.023468738675959,0.00377099279299951,1,1,2,"1/2",2.97826,2.72845,0.08426,0.0851252,0.107122,0.106336,27373,27035.3,30426.5,29804.5,37485.2,35059,46542.7,44314.7,1.85945,1.84305,0.0630245,0,26.4968,999.9,44.1,34.3,26.903,63.1584,22.2877,1,0.0728735,0.049134,20.217,5.24065,11.9736,4.97325,3.291,9999,9999,9999,999.9,4.97334,1.87787,1.87599,1.87881,1.87546,1.87906,1.87609,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.657,0.333,2.02049173291971,0.00458362023285435,-1.77034939080025e-06,4.3359374765564e-10,0.00225986617511316,-0.00145587159610839,0.00083901701704316,-8.95102095398758e-06,0,2113,1,24,4.7,4.7,1.13037,2.54761,1.39893,2.36572,1.44897,2.52197,41.6912,23.7373,18,491.074,452.003,27.2053,28.068,30.0002,27.8071,27.8578,22.6631,22.3913,100,27.1948,420,24.1259,100.585,101.906,2
15,1680813168,664.400000095367,2023-04-06 15:32:48,15:32:48,5,"albert","sch_sco5_t3_ch2",1680813165.2,0.00109583774898044,1.09583774898044,-2.57786136888332,420.891901337489,473.771249614952,42.2406835400583,37.5260457940824,0.0636803293010782,3.72848401660892,0.0630822205236703,0.0394796571850968,0,27.4151663891444,27.52617,3.69127067738269,59.0233271517239,2.1935630656648,3.71643411430549,1.49770761171788,-48.3264447300376,23.3533453206513,1.35964880397102,-23.6134506054153,-2.29505561628168,1.0340702944245,-2.57786136888332,430.363607062104,431.554109090909,0.0212832683618832,64.9466096997717,1.09583774898044,24.1352587357972,24.6147563636364,0.00604200422062008,97.7332656663494,0,0,1,0,46976,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680813165.2,420.8919,419.9844,24.60299,24.11083,417.2358,24.26979,500.0518,89.05847,0.09992358,27.64235,27.52617,999.9,0,0,10011.13,0,0.386148,0.9075441,431.5084,430.3608,0.4921541,419.9844,24.11083,2.191104,2.147273,18.89741,18.57425,0,0,0,0,2.04163,0,0.78719,-1.37858,34.8123,40.0498,37.0685,38.981,35.8934,0,0,0,1680813216,0,1680812880.6,15:28:00,1680812880.6,1680812878.6,2,-0.105,-0.017,3.653,0.31,420,24,0.63,0.16,0.869355775,0.36958951969981,0.0431023317312924,0,0.536530025,-0.184959928705442,0.0254731305835065,0,0,2,"0/2",2.9784,2.72813,0.0842636,0.0851291,0.107181,0.106559,27373.2,27034.6,30426.9,29803.9,37483.1,35049.2,46543.2,44313.5,1.85923,1.84298,0.0625774,0,26.5046,999.9,44.1,34.3,26.9038,63.1684,22.1915,1,0.0731555,0.0884014,20.2169,5.2402,11.9733,4.9733,3.291,9999,9999,9999,999.9,4.97334,1.87789,1.87601,1.87883,1.87546,1.8791,1.87612,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.656,0.3335,2.02049173291971,0.00458362023285435,-1.77034939080025e-06,4.3359374765564e-10,0.00225986617511316,-0.00145587159610839,0.00083901701704316,-8.95102095398758e-06,0,2113,1,24,4.8,4.8,1.13037,2.55005,1.39893,2.3645,1.44897,2.51831,41.6912,23.7373,18,490.961,451.984,27.1774,28.068,30.0001,27.8089,27.8614,22.6624,22.3913,100,27.1667,420,24.126,100.586,101.904,2
16,1680813173,669.400000095367,2023-04-06 15:32:53,15:32:53,5,"albert","sch_sco5_t3_ch2",1680813170.5,0.0011322763714474,1.1322763714474,-2.37111748962746,420.941556789204,466.661370586062,41.6054794069224,37.5293014943933,0.0659441537279353,3.7227805317765,0.065302022748273,0.0408709358918825,0,27.4042997046564,27.5246444444444,3.69094124865028,59.1019586604625,2.19610378286865,3.71578849947282,1.49483746578163,-49.9333879808305,23.0272718849428,1.34268839682612,-25.5634276990616,-2.28487324355307,1.03098635752223,-2.37111748962746,430.436871545207,431.602412121212,0.00436166512638658,64.9466096997717,1.1322763714474,24.1414514030838,24.6431666666667,0.00534603204707765,97.7332656663494,0,0,1,0,46944,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680813170.5,420.941555555556,420.038333333333,24.6322555555556,24.1415333333333,417.285333333333,24.2984222222222,500.006222222222,89.0554333333333,0.1001772,27.6393777777778,27.5246444444444,999.9,0,0,9990.13888888889,0,0.386148,0.903425555555556,431.572222222222,430.429555555556,0.490717555555556,420.038333333333,24.1415333333333,2.19363888888889,2.14993555555556,18.9159222222222,18.5940444444444,0,0,0,0,2.12122222222222,0,0.626133333333333,-1.34601111111111,34.8886666666667,39.9094444444444,37.0067777777778,38.84,35.826,0,0,0,1680813221.4,0,1680812880.6,15:28:00,1680812880.6,1680812878.6,2,-0.105,-0.017,3.653,0.31,420,24,0.63,0.16,0.894353390243902,0.127765567944252,0.0181676841603477,0,0.520760634146342,-0.275407484320557,0.0318435037382755,0,0,2,"0/2",2.97843,2.72849,0.0842638,0.0851315,0.107255,0.106551,27373.2,27034.5,30426.8,29803.8,37480.1,35049.4,46543.4,44313.4,1.8592,1.843,0.0617281,0,26.5125,999.9,44.1,34.3,26.9031,63.2384,22.1434,1,0.0729319,0.0954439,20.2169,5.23975,11.9733,4.973,3.291,9999,9999,9999,999.9,4.97334,1.87788,1.876,1.87881,1.87546,1.87906,1.87609,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.656,0.3341,2.02049173291971,0.00458362023285435,-1.77034939080025e-06,4.3359374765564e-10,0.00225986617511316,-0.00145587159610839,0.00083901701704316,-8.95102095398758e-06,0,2113,1,24,4.9,4.9,1.13037,2.54883,1.39893,2.3645,1.44897,2.52197,41.6912,23.7373,18,490.959,452.018,27.1466,28.068,30.0001,27.8107,27.8637,22.6597,22.3913,100,27.1399,420,24.126,100.586,101.904,2
17,1680813178,674.400000095367,2023-04-06 15:32:58,15:32:58,5,"albert","sch_sco5_t3_ch2",1680813175.2,0.00108941509676065,1.08941509676065,-2.31679067254157,420.917601203721,467.475088438148,41.677624865319,37.5268037079579,0.0634991123640365,3.72633353300042,0.0629040459540201,0.0393680281613741,0,27.409163844497,27.52337,3.69066606456469,59.1572003770902,2.19761199802922,3.71486815471458,1.49305406653547,-48.0432057671448,22.4539328227961,1.30797344906216,-24.2812994952865,-2.29819336559119,1.07076357032773,-2.31679067254157,430.39103839263,431.550206060606,-0.00015198935889088,64.9466096997717,1.08941509676065,24.1385690092013,24.6537,0.00048181606932917,97.7332656663494,0,0,1,0,46946,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680813175.2,420.9176,420.0161,24.64941,24.1398,417.2612,24.31517,500.0417,89.05474,0.10001048,27.63514,27.52337,999.9,0,0,10003.504,0,0.386148,0.9016756,431.5553,430.4059,0.5095872,420.0161,24.1398,2.195146,2.149766,18.92694,18.5928,0,0,0,0,2.15029,0,0.25956,-1.30195,34.7871,39.7935,36.9372,38.6624,35.7436,0,0,0,1680813226.2,0,1680812880.6,15:28:00,1680812880.6,1680812878.6,2,-0.105,-0.017,3.653,0.31,420,24,0.63,0.16,0.899190804878049,0.0493262926829265,0.0141158391734846,1,0.51244043902439,-0.182857463414635,0.0281954953884038,0,1,2,"1/2",2.9784,2.72837,0.0842598,0.0851296,0.107288,0.106546,27373.4,27034.8,30426.9,29804.1,37478.9,35050.2,46543.7,44314.1,1.85915,1.84285,0.0615194,0,26.5181,999.9,44.1,34.3,26.9047,63.2484,22.1915,1,0.0731047,0.0906836,20.2171,5.24035,11.9737,4.97325,3.291,9999,9999,9999,999.9,4.97335,1.87789,1.876,1.87882,1.87546,1.87906,1.87612,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.656,0.3343,2.02049173291971,0.00458362023285435,-1.77034939080025e-06,4.3359374765564e-10,0.00225986617511316,-0.00145587159610839,0.00083901701704316,-8.95102095398758e-06,0,2113,1,24,5,5,1.13037,2.55737,1.39893,2.36572,1.44897,2.51465,41.6912,23.7373,18,490.944,451.937,27.1198,28.068,30.0001,27.8125,27.8655,22.66,22.3913,100,27.1164,420,24.1257,100.587,101.905,2
18,1680813183,679.400000095367,2023-04-06 15:33:03,15:33:03,5,"albert","sch_sco5_t3_ch2",1680813180.5,0.00110378941913616,1.10378941913616,-2.25131202057442,420.885778946061,465.038948973984,41.4610572404688,37.5245329688679,0.0643889319596717,3.72426636124952,0.0637768218373901,0.0399150241997406,0,27.4010659286632,27.5219555555556,3.69036067197842,59.1926854292931,2.19828818116773,3.71378349406639,1.49207249081069,-48.6771133839047,21.7224516026117,1.2660254745703,-25.6886363067227,-2.29262220043078,1.09260127913043,-2.25131202057442,430.390377349037,431.518309090909,-0.00047274227964264,64.9466096997717,1.10378941913616,24.1360782047617,24.6595696969697,0.00026475949832901,97.7332656663494,0,0,1,0,47040,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680813180.5,420.885777777778,419.991444444444,24.6566222222222,24.1366111111111,417.229666666667,24.3222222222222,500.030444444444,89.056,0.100096133333333,27.6301444444444,27.5219555555556,999.9,0,0,9995.63111111111,0,0.386148,0.894432888888889,431.525888888889,430.379444444444,0.520006888888889,419.991444444444,24.1366111111111,2.19582,2.14951111111111,18.9318333333333,18.5909111111111,0,0,0,0,2.02883333333333,0,-0.0174777777777778,-1.25048888888889,34.7704444444444,39.6594444444444,36.854,38.4995555555556,35.715,0,0,0,1680813231,0,1680812880.6,15:28:00,1680812880.6,1680812878.6,2,-0.105,-0.017,3.653,0.31,420,24,0.63,0.16,0.900975024390244,-0.041603602787456,0.017163299795711,1,0.503357487804878,0.0925198118466898,0.0178077806002991,1,2,2,"2/2",2.97847,2.72833,0.0842537,0.0851159,0.107303,0.106536,27373.1,27035.1,30426.3,29803.9,37477.5,35050.5,46542.7,44314,1.85928,1.84293,0.0612214,0,26.5226,999.9,44.1,34.3,26.9037,63.2284,22.2516,1,0.0730081,0.100463,20.2171,5.2402,11.9736,4.9734,3.291,9999,9999,9999,999.9,4.97334,1.8779,1.876,1.87882,1.87548,1.87909,1.87613,1.87729,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.656,0.3345,2.02049173291971,0.00458362023285435,-1.77034939080025e-06,4.3359374765564e-10,0.00225986617511316,-0.00145587159610839,0.00083901701704316,-8.95102095398758e-06,0,2113,1,24,5,5.1,1.13037,2.55737,1.39893,2.3645,1.44897,2.48779,41.6912,23.7198,18,491.029,451.998,27.0968,28.068,30,27.8147,27.8673,22.6622,22.3913,100,27.0926,420,24.1187,100.585,101.905,2
19,1680813188,684.400000095367,2023-04-06 15:33:08,15:33:08,5,"albert","sch_sco5_t3_ch2",1680813185.2,0.00110973652361583,1.10973652361584,-2.24030004936147,420.862601163317,464.42935885671,41.4077292170036,37.523391435534,0.0647662757038535,3.72528977282781,0.0641471757541184,0.0401471151611056,0,27.3961665473548,27.52099,3.69015221162163,59.2157211018317,2.19866492260531,3.71297500341898,1.49148728901632,-48.9393806914584,21.1743315979932,1.23371210225941,-26.5313369912058,-2.27004103143275,1.10735009818528,-2.24030004936147,430.380557108961,431.501290909091,-0.0001072889778896,64.9466096997717,1.10973652361584,24.1317819647002,24.660076969697,-1.85500918609063e-05,97.7332656663494,0,0,1,0,46993,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680813185.2,420.8626,419.9823,24.66024,24.13321,417.206,24.32576,500.0292,89.0584,0.09989378,27.62642,27.52099,999.9,0,0,9999.189,0,0.386148,0.8800109,431.5032,430.3684,0.5270289,419.9823,24.13321,2.196202,2.149266,18.93462,18.58908,0,0,0,0,2.21697,0,-0.15298,-1.25178,34.7309,39.5622,36.8435,38.3935,35.6622,0,0,0,1680813236.4,0,1680812880.6,15:28:00,1680812880.6,1680812878.6,2,-0.105,-0.017,3.653,0.31,420,24,0.63,0.16,0.894655675,-0.0764635834896846,0.0234093100596616,1,0.51001205,0.157707759849905,0.0158503200061544,0,1,2,"1/2",2.97824,2.72838,0.0842558,0.0851257,0.107307,0.106523,27372.8,27034.8,30426.1,29803.9,37476.8,35050.7,46542,44313.6,1.85905,1.84308,0.0607669,0,26.5265,999.9,44.1,34.3,26.8975,63.0884,22.476,1,0.0733079,0.0961765,20.217,5.23975,11.974,4.97325,3.291,9999,9999,9999,999.9,4.97334,1.8779,1.876,1.87883,1.87546,1.87908,1.87613,1.87731,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.656,0.3345,2.02049173291971,0.00458362023285435,-1.77034939080025e-06,4.3359374765564e-10,0.00225986617511316,-0.00145587159610839,0.00083901701704316,-8.95102095398758e-06,0,2113,1,24,5.1,5.2,1.13037,2.56104,1.39893,2.3645,1.44897,2.44141,41.6912,23.7285,18,490.917,452.111,27.0735,28.068,30.0001,27.8166,27.8696,22.6634,22.3913,100,27.071,420,24.1187,100.583,101.904,2
20,1680813193,689.400000095367,2023-04-06 15:33:13,15:33:13,5,"albert","sch_sco5_t3_ch2",1680813190.5,0.0011154020652189,1.1154020652189,-2.21493806316718,420.865334485436,463.482744549803,41.324103170743,37.5243365751594,0.0651775942753079,3.72363702540966,0.0645503714580043,0.0403998324558586,0,27.3904734110665,27.5124555555556,3.68831009914568,59.2272846341671,2.19852611796365,3.71201572306316,1.48978398118203,-49.1892310761537,21.9909069301735,1.28177530444102,-25.9165488415392,-2.2776244844916,1.11467802408284,-2.21493806316718,430.365882876997,431.477787878788,-0.00095511354254121,64.9466096997717,1.1154020652189,24.1267555581827,24.6577018181818,-1.61631439509573e-05,97.7332656663494,0,0,1,0,46943,0,0,0,0,2.44,0.5,"0: Broadleaf",2,TRUE,1680813190.5,420.865333333333,419.982888888889,24.6582222222222,24.1277333333333,417.209,24.3237888888889,500.057333333333,89.0598222222222,0.100138222222222,27.622,27.5124555555556,999.9,0,0,9992.84888888889,0,0.386148,0.882500555555556,431.505444444444,430.366444444444,0.530488888888889,419.982888888889,24.1277333333333,2.19605555555556,2.14881111111111,18.9335888888889,18.5857,0,0,0,0,2.09202222222222,0,-0.0431,-1.19831111111111,34.6248888888889,39.444,36.7497777777778,38.2704444444444,35.6107777777778,0,0,0,1680813241.2,0,1680812880.6,15:28:00,1680812880.6,1680812878.6,2,-0.105,-0.017,3.653,0.31,420,24,0.63,0.16,0.888696463414634,-0.0929707526132393,0.0261676083402488,1,0.521207926829268,0.0866525017421606,0.00885752081811984,1,2,2,"2/2",2.97837,2.72836,0.0842478,0.0851261,0.107297,0.106502,27373.2,27034.6,30426.3,29803.8,37477.7,35051.3,46542.6,44313.3,1.85905,1.84302,0.0600219,0,26.5293,999.9,44.2,34.3,26.9635,63.3084,22.524,1,0.0730971,0.0990441,20.217,5.23975,11.973,4.973,3.291,9999,9999,9999,999.9,4.97334,1.87789,1.87601,1.87882,1.87548,1.87908,1.87613,1.87731,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.656,0.3344,2.02049173291971,0.00458362023285435,-1.77034939080025e-06,4.3359374765564e-10,0.00225986617511316,-0.00145587159610839,0.00083901701704316,-8.95102095398758e-06,0,2113,1,24,5.2,5.2,1.13037,2.56104,1.39893,2.3645,1.44897,2.41943,41.6912,23.7285,18,490.929,452.093,27.0539,28.068,30.0001,27.8184,27.8714,22.6619,22.3913,100,27.0512,420,24.1159,100.584,101.903,2
