"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
11,1680553365.6,50,2023-04-03 15:22:45,15:22:45,5,"poa_pra6_t3_ch2","stan",1680553362.8,0.00025633206556162,0.256332065561626,-0.674215665216282,420.229400300782,479.364690298186,43.2707965554767,37.9328333001209,0.0151506079397697,3.86712306646742,0.0151177091402628,0.00945151802816368,0,20.1562740281126,20.00376,2.34715953526783,35.4932044540709,0.843667025658266,2.37698184380617,1.50349250960956,-11.3042440912677,42.5412293238543,2.21414711470088,33.4511323472875,-0.701615958534249,0.256409715768021,-0.674215665216282,423.875462227104,424.174418181818,-0.00047987254844729,64.4511760270245,0.256332065561626,9.23580632969315,9.34650915151515,3.51946884395543e-07,100.885821191039,0,0,1,0,48861,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680553362.8,420.2294,419.9705,9.346354,9.235615,421.7348,9.524583,500.0486,90.16702,0.09994674,20.20781,20.00376,999.9,0,0,10000.937,0,0.281038,0.2587037,424.1939,423.8854,0.1107412,419.9705,9.235615,0.842733,0.8327478,4.448227,4.278124,0,0,0,0,2.37082,0,-5.00835,-0.96661,34.5496,41.687,37.6436,41.5062,35.25,0,0,0,1680553374.9,0,1680553143.1,15:19:03,1680553143.1,1680553138.1,1,0.928,0.019,-1.505,-0.179,420,9,0.38,0.11,0.259939829268293,0.0233034355400706,0.0235257538868887,1,0.11194743902439,-0.00958118466898931,0.00119811730458676,1,2,2,"2/2",2.98362,2.71587,0.0943974,0.0932078,0.0542265,0.0525169,28743.3,28915.2,29496.9,29488.8,36965.5,37153.2,41535,42014.7,1.97537,1.8866,-0.0012219,0,20.0274,999.9,25.6,30.4,12.3767,62.4583,32.7644,1,-0.0792454,3.5094,20.3267,5.22463,12.0126,4.9913,3.2897,9999,9999,9999,999.9,1.86737,1.86646,1.86592,1.86584,1.86768,1.87017,1.86878,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.505,-0.1782,-0.527051808810078,-0.00244937075132254,3.52940704610306e-07,-1.11323438656158e-10,-0.135715950447458,-0.0178761575712644,0.0017312687444903,-3.39181148164417e-05,3,2321,1,23,3.7,3.8,1.04126,2.2168,1.39648,2.34253,1.49536,2.43164,35.0364,24.0875,18,528.555,428.634,16.714,26.2354,30.0004,26.2537,26.2117,20.8595,21.8242,27.4201,16.7098,420,9.29551,100.85,100.912,2
12,1680553370.6,55,2023-04-03 15:22:50,15:22:50,5,"poa_pra6_t3_ch2","stan",1680553368.1,0.00025022338469051,0.250223384690514,-0.690824192554192,420.267000308878,482.954478786376,43.5944966055351,37.9359321077708,0.014774762081324,3.86810059002535,0.0147434813665009,0.00921748072782053,0,20.1589154190394,20.0130666666667,2.34851255271631,35.4881467109866,0.843619880289394,2.37718776119752,1.50489267242692,-11.0348512648517,40.9033816625977,2.12848052250684,31.9970109202528,-0.728393591598852,0.249725291937581,-0.690824192554192,423.911930352764,424.221048484848,-0.0010826739457226,64.4511760270245,0.250223384690514,9.23794588494844,9.34600533333333,1.61019078419249e-07,100.885821191039,0,0,1,0,48735,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680553368.1,420.267,419.995222222222,9.34590444444444,9.23805888888889,421.772666666667,9.52413555555556,500.079222222222,90.1661888888889,0.100075366666667,20.2092111111111,20.0130666666667,999.9,0,0,10004.5166666667,0,0.281038,0.271721777777778,424.231666666667,423.911222222222,0.107845222222222,419.995222222222,9.23805888888889,0.842684555555555,0.832960666666667,4.44740666666667,4.28176666666667,0,0,0,0,2.33978888888889,0,-5.23796666666667,-0.999222222222222,34.562,41.75,37.687,41.562,35.25,0,0,0,1680553379.7,0,1680553143.1,15:19:03,1680553143.1,1680553138.1,1,0.928,0.019,-1.505,-0.179,420,9,0.38,0.11,0.261751625,0.029124551594747,0.0236857601067471,1,0.1106838,-0.0182052382739214,0.00206830772855491,1,2,2,"2/2",2.98371,2.71591,0.0943994,0.0932043,0.0542238,0.0525475,28742.9,28915,29496.5,29488.5,36964.8,37151.4,41534.1,42014.1,1.97502,1.88668,-0.00107288,0,20.0285,999.9,25.6,30.4,12.376,62.6483,32.7724,1,-0.0789787,3.5153,20.327,5.22627,12.0138,4.99185,3.28995,9999,9999,9999,999.9,1.86737,1.86646,1.86595,1.86584,1.86768,1.87015,1.86884,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.505,-0.1782,-0.527051808810078,-0.00244937075132254,3.52940704610306e-07,-1.11323438656158e-10,-0.135715950447458,-0.0178761575712644,0.0017312687444903,-3.39181148164417e-05,3,2321,1,23,3.8,3.9,1.04126,2.21436,1.39648,2.34375,1.49536,2.44873,35.0594,24.0875,18,528.354,428.708,16.7072,26.2387,30.0002,26.2571,26.2155,20.8582,21.5248,27.4201,16.7042,420,9.30035,100.848,100.911,2
13,1680553990.1,674.5,2023-04-03 15:33:10,15:33:10,5,"poa_pra6_t3_ch2","stan",1680553987.35,0.00010312519647429,0.103125196474293,-1.10563441054178,420.477700507366,698.477837670085,63.0465857196915,37.9535068380765,0.00603577533167606,3.86553560753025,0.00603054442123538,0.00376955985121735,0,27.7358995279855,27.50306,3.68628304869961,58.6161257046043,2.19301486524594,3.74131664091488,1.49326818345366,-4.54782116451633,52.8290845631493,2.96804730964006,51.249310708273,-1.08042877858337,0.101402518292277,-1.10563441054178,430.465500072823,430.959266666666,4.03847481800017e-05,64.5014746732597,0.103125196474293,24.2514635721421,24.2953745454545,-6.65041865427048e-06,100.642255036549,0,0,1,0,47526,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680553987.35,420.4777,420.0253,24.29588,24.25275,422.0611,24.34074,500.0851,90.16273,0.10009914,27.75656,27.50306,999.9,0,0,9995.75,0,0.281038,0.4522309,430.9479,430.4656,0.04313086,420.0253,24.25275,2.190583,2.186693,18.8936,18.86516,0,0,0,0,2.43946,0,-1.2014,-0.40736,34.437,38.3246,36.4622,37.9372,35.0496,0,0,0,1680553999.5,0,1680553729.1,15:28:49,1680553723.1,1680553729.1,2,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,0.439625853658537,0.0640349477351927,0.0143254147338099,1,0.0376289585365854,0.0255491268292683,0.00504400780545109,1,2,2,"2/2",2.98237,2.7155,0.0944108,0.0931807,0.107856,0.105783,28704.3,28886,29462.8,29461.9,34804.8,35004.6,41486,41974.2,1.9659,1.90718,0.0676736,0,26.4046,999.9,50.2,30.3,24.1339,62.7485,31.3261,1,-0.0259858,-0.321814,20.3584,5.22732,12.0099,4.99265,3.29,9999,9999,9999,999.9,1.86737,1.86646,1.86591,1.86584,1.86768,1.87015,1.86885,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.583,-0.0448,-0.604125382793292,-0.00244937075132254,3.52940704610306e-07,-1.11323438656158e-10,-0.0448699999999995,0,0,0,3,2321,1,23,4.5,4.3,1.05591,2.21802,1.39648,2.34619,1.49536,2.54028,35.1978,24.0963,18,529.038,446.443,27.3695,27.1361,30.0002,26.9953,26.9128,21.1384,6.07154,100,27.3697,420,24.3437,100.732,100.817,2
14,1680553995.1,679.5,2023-04-03 15:33:15,15:33:15,5,"poa_pra6_t3_ch2","stan",1680553992.6,7.45567989445677e-05,0.0745567989445677,-1.135580938901,420.504444965233,820.336814328837,74.0433455725042,37.9546003415786,0.00436146220976606,3.86816738971493,0.00435873202043486,0.00272445266122194,0,27.7386059544095,27.5044888888889,3.68659126259449,58.6253008572001,2.19297045967885,3.74065536144626,1.49362080291563,-3.28795483345544,51.9358879111661,2.91585718315984,51.5637902608705,-1.20930271250873,0.0756733086032757,-1.135580938901,430.4385984381,430.946496969697,-0.00011211509032633,64.5014746732597,0.0745567989445677,24.2663771332851,24.2979545454545,1.88179429727069e-05,100.642255036549,0,0,1,0,47509,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680553992.6,420.504444444445,419.991111111111,24.2962333333333,24.2640444444444,422.087888888889,24.3411,500.047444444444,90.1597555555556,0.0999332444444444,27.7535333333333,27.5044888888889,999.9,0,0,10005.4688888889,0,0.281038,0.513261555555556,430.975555555556,430.435333333333,0.0321935222222222,419.991111111111,24.2640444444444,2.19054333333333,2.18764111111111,18.8933,18.8720777777778,0,0,0,0,2.27231111111111,0,-1.13515555555556,-0.399444444444444,34.4232222222222,38.236,36.3956666666667,37.847,34.972,0,0,0,1680554004.3,0,1680553729.1,15:28:49,1680553723.1,1680553729.1,2,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,0.457195024390244,0.298014,0.0346425126429784,0,0.036946456097561,0.00839069895470385,0.00533285903213362,1,1,2,"1/2",2.98241,2.71577,0.0944072,0.0931632,0.107865,0.105818,28704.3,28886.2,29462.7,29461.6,34804.4,35002.9,41486,41973.8,1.9657,1.90725,0.066787,0,26.4085,999.9,50.2,30.3,24.132,62.9385,31.4824,1,-0.0257825,-0.323328,20.3584,5.22687,12.0099,4.9922,3.29,9999,9999,9999,999.9,1.86737,1.86646,1.86592,1.86584,1.86768,1.87021,1.86882,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.583,-0.0449,-0.604125382793292,-0.00244937075132254,3.52940704610306e-07,-1.11323438656158e-10,-0.0448699999999995,0,0,0,3,2321,1,23,4.5,4.4,1.05591,2.21924,1.39648,2.34497,1.49536,2.49023,35.1978,24.0875,18,528.937,446.528,27.3693,27.1378,30.0003,26.999,26.9177,21.14,6.07154,100,27.3696,420,24.3437,100.732,100.816,2
15,1680554000.1,684.5,2023-04-03 15:33:20,15:33:20,5,"poa_pra6_t3_ch2","stan",1680553997.3,8.57002596374564e-05,0.0857002596374564,-1.10220859351256,420.460600505274,755.987057759058,68.2361820136849,37.9512132796395,0.005018726606641,3.86553463432218,0.00501510945401935,0.00313476817071221,0,27.7354404622556,27.5001,3.68564464293366,58.6415215841119,2.19345893322689,3.74045364781459,1.49218570970676,-3.77938145001183,52.622756546442,2.95635418448343,51.7997292809136,-1.14019186802986,0.0811768876619224,-1.10220859351256,430.432593782647,430.9252,-2.89707920656615e-05,64.5014746732597,0.0857002596374564,24.2663851844484,24.302743030303,1.3261554840265e-05,100.642255036549,0,0,1,0,47574,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680553997.3,420.4606,419.9784,24.30128,24.26675,422.0439,24.34616,500.0438,90.16103,0.10001523,27.75261,27.5001,999.9,0,0,9995.935,0,0.281038,0.4822113,430.9327,430.4233,0.03453655,419.9784,24.26675,2.191032,2.187914,18.89687,18.8741,0,0,0,0,2.35194,0,-1.09559,-0.32818,34.375,38.187,36.3624,37.7748,34.937,0,0,0,1680554009.1,0,1680553729.1,15:28:49,1680553723.1,1680553729.1,2,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,0.471509575,0.2049223902439,0.0322911919762088,0,0.037631415,-0.0309617020637899,0.00470362014673538,1,1,2,"1/2",2.98242,2.7154,0.0944028,0.0931669,0.107882,0.105805,28704.5,28886.1,29462.8,29461.6,34804.1,35003.5,41486.4,41973.9,1.966,1.90707,0.0663176,0,26.412,999.9,50.3,30.3,24.1811,62.7985,31.7788,1,-0.0256428,-0.320417,20.3585,5.22687,12.0099,4.99205,3.29,9999,9999,9999,999.9,1.86737,1.86646,1.8659,1.86584,1.86768,1.87018,1.86878,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.584,-0.0449,-0.604125382793292,-0.00244937075132254,3.52940704610306e-07,-1.11323438656158e-10,-0.0448699999999995,0,0,0,3,2321,1,23,4.6,4.5,1.05591,2.21924,1.39648,2.34497,1.49536,2.38403,35.1978,24.0875,18,529.173,446.456,27.3682,27.1401,30.0003,27.0029,26.9222,21.1407,5.79623,100,27.3671,420,24.3437,100.733,100.816,2
16,1680554005.1,689.5,2023-04-03 15:33:25,15:33:25,5,"poa_pra6_t3_ch2","stan",1680554002.6,9.26649962568282e-05,0.0926649962568282,-1.09072786306724,420.455111610186,726.311171422386,65.5574497196253,37.9506276693553,0.00543151356765779,3.86819039079291,0.00542728010560287,0.00339243014194978,0,27.7313360483625,27.4950888888889,3.68456407833499,58.6556582628636,2.19363905679585,3.739859242505,1.49092502153913,-4.08652633492612,53.1364711127792,2.98305012504929,52.0329949029023,-1.07486835123711,0.0929917856499003,-1.09072786306724,430.44802674857,430.93523030303,2.93505091238252e-05,64.5014746732597,0.0926649962568282,24.263995050086,24.3034084848485,4.29109432739059e-07,100.642255036549,0,0,1,0,47618,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680554002.6,420.455111111111,420.003555555556,24.3033333333333,24.2637777777778,422.038333333333,24.3481888888889,500.044222222222,90.1608555555556,0.0999752,27.7498888888889,27.4950888888889,999.9,0,0,10005.4288888889,0,0.281038,0.451436222222222,430.928333333333,430.447888888889,0.0395694333333333,420.003555555556,24.2637777777778,2.19120777777778,2.18764111111111,18.8981888888889,18.8721,0,0,0,0,2.41144444444444,0,-1.08014444444444,-0.2868,34.319,38.125,36.312,37.6594444444444,34.8956666666667,0,0,0,1680554014.5,0,1680553729.1,15:28:49,1680553723.1,1680553729.1,2,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,0.473698292682927,-0.010789045296168,0.0327019382921055,1,0.0376270585365854,-0.0111000585365852,0.00464518020212693,1,2,2,"2/2",2.98245,2.71586,0.0943974,0.0931763,0.107877,0.105803,28704.5,28885.6,29462.7,29461.4,34804.1,35003.3,41486.1,41973.5,1.9658,1.90712,0.0654608,0,26.4159,999.9,50.3,30.2,24.0437,62.7785,31.6947,1,-0.0253201,-0.331694,20.3585,5.22717,12.0099,4.99185,3.29,9999,9999,9999,999.9,1.86737,1.86646,1.86596,1.86584,1.86768,1.87018,1.86879,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.583,-0.0449,-0.604125382793292,-0.00244937075132254,3.52940704610306e-07,-1.11323438656158e-10,-0.0448699999999995,0,0,0,3,2321,1,23,4.7,4.6,1.05591,2.21313,1.39648,2.34619,1.49536,2.53906,35.1978,24.0963,18,529.079,446.522,27.3665,27.1422,30.0002,27.0073,26.9267,21.1392,5.79623,100,27.3684,420,24.3437,100.732,100.816,2
17,1680554010.1,694.5,2023-04-03 15:33:30,15:33:30,5,"poa_pra6_t3_ch2","stan",1680554007.3,0.00010688767639649,0.106887676396493,-1.01098860730532,420.432600463151,663.851263146876,59.9183485861609,37.9476977901955,0.00626919938853033,3.86790281862878,0.00626355971476905,0.00391523108963861,0,27.7235180152481,27.49142,3.68377311744415,58.6731699838454,2.19365724809083,3.73877404049384,1.49011586935332,-4.71374652908534,52.8614365081304,2.96770256609365,51.1153925451387,-0.967453202644773,0.103420985084963,-1.01098860730532,430.468853777048,430.920303030303,5.23582726192817e-05,64.5014746732597,0.106887676396493,24.2583996331762,24.3038812121212,-2.3458222609387e-06,100.642255036549,0,0,1,0,47564,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680554007.3,420.4326,420.0298,24.30411,24.26012,422.0162,24.34898,500.0641,90.1587,0.09999485,27.74492,27.49142,999.9,0,0,10004.642,0,0.281038,0.4028809,430.9056,430.4731,0.0439829,420.0298,24.26012,2.191226,2.187261,18.89833,18.86932,0,0,0,0,2.26563,0,-0.95248,-0.24741,34.2748,38.0622,36.2624,37.5872,34.875,0,0,0,1680554019.3,0,1680553729.1,15:28:49,1680553723.1,1680553729.1,2,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,0.463571682926829,-0.319098606271777,0.0444814003620362,0,0.0377069390243902,0.0266897790940766,0.00481194977169404,1,1,2,"1/2",2.98237,2.71571,0.0943987,0.0931728,0.107875,0.10578,28704.4,28885.6,29462.6,29461.4,34804.2,35004.1,41486.2,41973.4,1.96563,1.90705,0.0655353,0,26.4197,999.9,50.3,30.3,24.1799,62.7285,31.3902,1,-0.0252846,-0.360471,20.3584,5.22702,12.0099,4.9922,3.29,9999,9999,9999,999.9,1.86737,1.86646,1.86597,1.86584,1.86768,1.87022,1.8688,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.584,-0.0449,-0.604125382793292,-0.00244937075132254,3.52940704610306e-07,-1.11323438656158e-10,-0.0448699999999995,0,0,0,3,2321,1,23,4.8,4.7,1.05591,2.21436,1.39648,2.34619,1.49536,2.50854,35.2209,24.0963,18,528.999,446.508,27.3685,27.1445,30.0003,27.0112,26.9308,21.1384,5.52049,100,27.3752,420,24.3437,100.732,100.815,2
18,1680554015.1,699.5,2023-04-03 15:33:35,15:33:35,5,"poa_pra6_t3_ch2","stan",1680554012.6,0.00010078259160343,0.100782591603432,-1.19079746045614,420.44611165692,727.173235680649,65.6337704585779,37.9489538787301,0.00591426692264487,3.86868663784331,0.00590924849546108,0.00369373083017278,0,27.7219909368165,27.4875111111111,3.68293057896433,58.683068027515,2.19367450637132,3.73817283265211,1.48925607259301,-4.44451228971136,53.1131613676757,2.98113145705945,51.6497805350238,-1.16163873296723,0.101692735968127,-1.19079746045614,430.383327284814,430.915472727273,-2.33347017877851e-05,64.5014746732597,0.100782591603432,24.2621943268782,24.3050139393939,6.72444322011778e-06,100.642255036549,0,0,1,0,47526,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680554012.6,420.446111111111,419.958333333333,24.3042777777778,24.2610222222222,422.029666666667,24.3491333333333,500.056333333333,90.1588,0.0999818666666667,27.7421666666667,27.4875111111111,999.9,0,0,10007.4277777778,0,0.281038,0.487993,430.919444444444,430.400222222222,0.0432203111111111,419.958333333333,24.2610222222222,2.19124333333333,2.18734666666667,18.8984444444444,18.8699333333333,0,0,0,0,2.23634444444444,0,-0.892011111111111,-0.242011111111111,34.25,38,36.194,37.5206666666667,34.819,0,0,0,1680554024.1,0,1680553729.1,15:28:49,1680553723.1,1680553729.1,2,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,0.457173390243902,-0.106638522648083,0.0410222816550856,0,0.0401946780487805,0.0383691177700348,0.00461555315029268,1,1,2,"1/2",2.98265,2.71573,0.0943915,0.0931606,0.10788,0.1058,28704.3,28885.8,29462.3,29461.1,34803.4,35003.1,41485.5,41973.2,1.96588,1.9069,0.0648499,0,26.4242,999.9,50.3,30.2,24.0457,62.6485,31.5825,1,-0.0250229,-0.379632,20.3583,5.22717,12.0099,4.99205,3.28998,9999,9999,9999,999.9,1.86737,1.86645,1.86595,1.86584,1.86768,1.8702,1.8688,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.583,-0.0449,-0.604125382793292,-0.00244937075132254,3.52940704610306e-07,-1.11323438656158e-10,-0.0448699999999995,0,0,0,3,2321,1,23,4.9,4.8,1.05591,2.22168,1.39648,2.34497,1.49536,2.44141,35.2209,24.0963,18,529.198,446.451,27.375,27.1468,30.0003,27.0149,26.9353,21.1403,5.52049,100,27.3808,420,24.3437,100.731,100.815,2
19,1680554020.1,704.5,2023-04-03 15:33:40,15:33:40,5,"poa_pra6_t3_ch2","stan",1680554017.3,0.00010973202349834,0.109732023498348,-0.932670341196853,420.418200426363,638.004182865151,57.5828100898064,37.9446750407375,0.00643638176533083,3.86603521780235,0.00643043457693374,0.00401955547171167,0,27.7182783919721,27.49152,3.68379467407449,58.6928518361813,2.19379591347638,3.73775654929755,1.48999876059811,-4.83918223627715,51.8438062953053,2.91191138263727,49.9165354416654,-0.969479077553073,0.104364489368479,-0.932670341196853,430.471411505752,430.888193939394,-1.96535849225323e-05,64.5014746732597,0.109732023498348,24.261545221311,24.3081418181818,1.05258874710614e-05,100.642255036549,0,0,1,0,47695,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680554017.3,420.4182,420.0147,24.30675,24.26236,422.0016,24.35161,500.0776,90.15457,0.1000265,27.74026,27.49152,999.9,0,0,9998.437,0,0.281038,0.4035674,430.8918,430.4587,0.04439412,420.0147,24.26236,2.191365,2.187363,18.89932,18.87005,0,0,0,0,2.35883,0,-0.86391,-0.18049,34.2122,37.9809,36.187,37.5124,34.8122,0,0,0,1680554029.5,0,1680553729.1,15:28:49,1680553723.1,1680553729.1,2,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,0.439010975609756,-0.0959145574912888,0.0406225221698312,1,0.0422911365853658,0.0172912641114983,0.00290826091163171,1,2,2,"2/2",2.98224,2.71568,0.0943841,0.0931619,0.107878,0.105775,28704.4,28885.2,29462.1,29460.6,34803.8,35003.5,41485.8,41972.4,1.96572,1.9072,0.0655353,0,26.4281,999.9,50.3,30.3,24.1841,62.2085,31.8349,1,-0.02469,-0.398004,20.3601,5.22702,12.0101,4.99225,3.28995,9999,9999,9999,999.9,1.86737,1.86646,1.86596,1.86584,1.86768,1.87021,1.86881,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.583,-0.0448,-0.604125382793292,-0.00244937075132254,3.52940704610306e-07,-1.11323438656158e-10,-0.0448699999999995,0,0,0,3,2321,1,23,5,4.8,1.05591,2.21436,1.39648,2.34619,1.49536,2.49512,35.1978,24.0963,18,529.133,446.666,27.3832,27.1487,30.0003,27.0187,26.9393,21.1399,5.24331,100,27.3904,420,24.3437,100.731,100.813,2
20,1680554025.1,709.5,2023-04-03 15:33:45,15:33:45,5,"poa_pra6_t3_ch2","stan",1680554022.6,0.0001198178031264,0.119817803126402,-1.0306606057761,420.459889361466,640.848720136498,57.8365089041021,37.9464472203246,0.00702695886467283,3.86764992396932,0.00701987382945955,0.00438805709599993,0,27.7136852325853,27.4918222222222,3.68385982367083,58.6964928462816,2.19360112569026,3.73719283609502,1.49025869798057,-5.28396511787434,51.264016197175,2.8781114547908,48.8581625340915,-1.03581218624473,0.117752246644024,-1.0306606057761,430.467449777026,430.928187878788,-4.92684417012067e-05,64.5014746732597,0.119817803126402,24.2551831959905,24.306143030303,1.05838015151247e-06,100.642255036549,0,0,1,0,47522,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680554022.6,420.459888888889,420.029888888889,24.3058666666667,24.2557777777778,422.043222222222,24.3507444444444,500.032222222222,90.1498555555556,0.100006988888889,27.7376777777778,27.4918222222222,999.9,0,0,10004.7211111111,0,0.281038,0.429748555555556,430.934111111111,430.471555555556,0.0500863333333333,420.029888888889,24.2557777777778,2.19117,2.18665444444444,18.8979,18.8648777777778,0,0,0,0,2.29555555555556,0,-1.41911111111111,-0.130433333333333,34.229,38.1455555555556,36.2637777777778,37.6803333333333,34.9163333333333,0,0,0,1680554034.3,0,1680553729.1,15:28:49,1680553723.1,1680553729.1,2,-0.077,-0.001,-1.582,-0.045,420,24,0.47,0.2,0.42786612195122,-0.00024257142857152,0.0381339758465227,1,0.0453541975609756,0.0246522376306621,0.00351120534237681,1,2,2,"2/2",2.98243,2.71574,0.0943856,0.0931607,0.107868,0.105757,28704.2,28885.8,29462,29461.2,34803.9,35004.7,41485.5,41973,1.96585,1.90672,0.0646114,0,26.4325,999.9,50.3,30.2,24.0468,62.6385,31.6106,1,-0.0244156,-0.387579,20.3602,5.22687,12.0099,4.99185,3.29,9999,9999,9999,999.9,1.86739,1.86646,1.86598,1.86584,1.86768,1.87023,1.86883,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.583,-0.0448,-0.604125382793292,-0.00244937075132254,3.52940704610306e-07,-1.11323438656158e-10,-0.0448699999999995,0,0,0,3,2321,1,23,5,4.9,1.05591,2.21313,1.39648,2.34497,1.49536,2.55859,35.1978,24.0963,18,529.253,446.41,27.3921,27.1505,30.0004,27.0226,26.9438,21.1385,5.24331,100,27.3931,420,24.3437,100.73,100.815,2
