"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
21,1680471071.5,555.5,2023-04-02 16:31:11,16:31:11,5,"poa_pra4_t2_ch2","stan",1680471068.7,0.00077693574118989,0.776935741189896,-2.89166458279301,421.091701335712,511.52861743324,45.7588093068973,37.668772001114,0.0449984095567093,3.84450862528649,0.0447078449284537,0.0279683525559358,0,27.8156781716932,27.52556,3.69113895079787,57.742195949176,2.18766487367952,3.78867626649509,1.50347407711835,-34.2628661864744,92.5563249403171,5.23466137037438,63.5281201242171,-2.81915537615235,0.791015809894636,-2.89166458279301,430.392276298869,431.678103030303,0.00129948611898494,64.1584714792605,0.776935741189896,24.1184703646153,24.4507696969697,-0.00025542377843869,102.89294228415,1,0,1,0,47145,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471068.7,421.0917,420.0079,24.45547,24.11906,422.7487,24.47099,500.0574,89.35519,0.09984291,27.97212,27.52556,999.9,0,0,10010.505,0,0.281038,1.083803,431.6478,430.3884,0.3364248,420.0079,24.11906,2.185223,2.155164,18.85439,18.63288,0,0,0,0,2.30422,0,-5.87497,-1.53422,35.312,41.5496,38,42,36.562,0,0,0,1680471081.1,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.078201,0.0573604502814246,0.0336594092936879,1,0.3458161,-0.0360799474671676,0.0094277010368382,1,2,2,"2/2",2.98342,2.71575,0.0939353,0.0925935,0.107552,0.104683,28773.8,28950.8,29512.7,29504.8,34874.6,35100.8,41558.1,42038.3,1.97712,1.8965,0.0935011,0,25.9991,999.9,56.3,30.1,26.9993,62.7602,31.1178,1,-0.106822,-0.991778,20.3581,5.22418,12.0099,4.9923,3.29,9999,9999,9999,999.9,1.86737,1.86645,1.86593,1.86584,1.86767,1.87013,1.86879,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.657,-0.0156,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4.1,3.9,1.04492,2.2229,1.39771,2.35107,1.49536,2.51587,34.5321,24.0963,18,527.934,432.752,28.3898,26.2,30,26.0604,25.9822,20.9269,19.8463,94.2378,28.3469,420,24.1908,100.906,100.968,2
22,1680471076.5,560.5,2023-04-02 16:31:16,16:31:16,5,"poa_pra4_t2_ch2","stan",1680471074,0.00077894466907697,0.77894466907698,-2.70333821547733,421.129890142455,504.866082417785,45.1610924108523,37.6707537860648,0.0450127554621822,3.83934000548502,0.0447216174990366,0.027977011356907,0,27.8211876966808,27.5371777777778,3.6936484594613,57.6994549578464,2.1868249153731,3.79002698893903,1.5068235440882,-34.3514599062948,91.2925450335975,5.170594387832,62.1116795151347,-2.82863856706412,0.786845837999686,-2.70333821547733,430.445843034615,431.657648484848,-0.0009146927263684,64.1584714792605,0.77894466907698,24.1110185067581,24.4434842424242,-0.00016224724723957,102.89294228415,1,0,1,0,47048,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471074,421.129888888889,420.041222222222,24.4470111111111,24.1123777777778,422.787444444444,24.4625888888889,500.066555555556,89.3515222222222,0.100104622222222,27.9782333333333,27.5371777777778,999.9,0,0,9992.36666666667,0,0.281038,1.08881222222222,431.683333333333,430.419555555556,0.334599222222222,420.041222222222,24.1123777777778,2.18437555555556,2.15447888888889,18.8481666666667,18.6277888888889,0,0,0,0,2.37966666666667,0,-5.79361111111111,-1.53953333333333,35.326,41.5066666666667,38,41.9648888888889,36.5622222222222,0,0,0,1680471085.9,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.07867975609756,0.13625142857143,0.0328706437705703,0,0.342928682926829,-0.0824272055749137,0.00867411617326339,1,1,2,"1/2",2.98374,2.71556,0.0939328,0.0925772,0.107525,0.104661,28773.3,28951.5,29512.2,29505.1,34875.4,35101.7,41557.8,42038.3,1.977,1.8967,0.0936165,0,26.0087,999.9,56.3,30.1,26.9966,62.5602,30.7772,1,-0.106662,-0.881242,20.3571,5.22448,12.0099,4.99215,3.29,9999,9999,9999,999.9,1.86737,1.86645,1.8659,1.86584,1.86768,1.87014,1.86878,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.657,-0.0157,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4.2,4,1.04492,2.21802,1.39648,2.35107,1.49536,2.5354,34.5321,24.105,18,527.881,432.892,28.3492,26.2023,30.0002,26.0637,25.9848,20.9279,19.5684,94.6161,28.3198,420,24.2153,100.904,100.969,2
23,1680471081.5,565.5,2023-04-02 16:31:21,16:31:21,5,"poa_pra4_t2_ch2","stan",1680471078.7,0.00074638161297872,0.746381612978726,-2.91737379606597,421.089301349298,516.869136397611,46.236206121794,37.6682807345863,0.0431160302594422,3.843965680046,0.0428491518074404,0.0268045599466183,0,27.8300310459378,27.53463,3.6930979969847,57.6735833624842,2.18611287944463,3.79049254787013,1.50698511754007,-32.9154291323618,92.3671030686718,5.22514806078433,64.6768219970943,-2.91720317369944,0.757683191665832,-2.91737379606597,430.32428705967,431.628393939394,-0.0001761762019694,64.1584714792605,0.746381612978726,24.1185108660719,24.4364006060606,-6.07018371605547e-05,102.89294228415,1,0,1,0,47094,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471078.7,421.0893,419.9566,24.4383,24.11605,422.7464,24.45398,500.0414,89.35444,0.0999361,27.98034,27.53463,999.9,0,0,10008.64,0,0.281038,1.132755,431.6378,430.3345,0.3222363,419.9566,24.11605,2.183669,2.154876,18.84302,18.63074,0,0,0,0,2.34423,0,-5.37285,-1.55952,35.3183,41.2061,37.9185,41.581,36.4122,0,0,0,1680471090.7,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.09891024390244,0.158156027874565,0.0355315507674589,0,0.334688414634146,-0.0851859303135878,0.00934347031934957,1,1,2,"1/2",2.98354,2.71569,0.0939299,0.0925828,0.107509,0.104728,28773.1,28951.3,29511.9,29505.1,34875.7,35099.1,41557.3,42038.4,1.97695,1.8965,0.092648,0,26.0197,999.9,56.3,30.1,26.9992,62.6602,30.7492,1,-0.106778,-0.81149,20.3575,5.22583,12.0101,4.99215,3.29,9999,9999,9999,999.9,1.86737,1.86644,1.86587,1.86584,1.86765,1.87014,1.8688,1.87026,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.657,-0.0158,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4.3,4,1.04492,2.22656,1.39648,2.35107,1.49536,2.40845,34.5321,24.0875,18,527.873,432.798,28.3009,26.2032,30,26.0665,25.9881,20.9292,19.5684,95.0167,28.2815,420,24.2306,100.903,100.969,2
24,1680471086.5,570.5,2023-04-02 16:31:26,16:31:26,5,"poa_pra4_t2_ch2","stan",1680471084,0.00070537557065944,0.70537557065944,-2.72826554095138,421.075334598153,515.88694632555,46.1484725005281,37.6671354795068,0.040668233712343,3.83922127516865,0.0404304159332914,0.0252902608179378,0,27.8415942490639,27.5467555555556,3.69571843563344,57.6680493143207,2.1863455414155,3.79125974852866,1.50937289421794,-31.1070626660813,90.4618014523714,5.12408872435093,64.4788275106411,-2.76176938082746,0.700016241397737,-2.72826554095138,430.395667076048,431.615454545454,-0.00022474271504579,64.1584714792605,0.70537557065944,24.1457750259909,24.4448115151515,0.00012820884234359,102.89294228415,1,0,1,0,47063,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471084,421.075333333333,419.999888888889,24.4408333333333,24.1431333333333,422.732333333333,24.4564777777778,500.079888888889,89.3545888888889,0.100034511111111,27.9838111111111,27.5467555555556,999.9,0,0,9991.59777777778,0,0.281038,1.07559888888889,431.624666666667,430.390888888889,0.297683777777778,419.999888888889,24.1431333333333,2.18389666666667,2.1573,18.8447,18.6486777777778,0,0,0,0,2.46416666666667,0,-4.75977777777778,-1.52754444444444,35.2568888888889,40.9164444444445,37.833,41.2221111111111,36.2428888888889,0,0,0,1680471096.1,0,1680470839,16:27:19,1680470823.5,1680470839,2,-0.096,0.041,-1.653,-0.002,419,26,0.37,0.24,1.097275,0.0238921575984937,0.0309743687587011,1,0.3238874,-0.145392360225141,0.0155090050032231,0,1,2,"1/2",2.98377,2.71561,0.0939227,0.0925794,0.107536,0.10477,28773.1,28951.4,29511.7,29505,34874.5,35097.2,41557.2,42038.1,1.9768,1.89653,0.0930168,0,26.0307,999.9,56.4,30.1,27.0462,62.7302,30.9175,1,-0.106466,-0.805398,20.3575,5.22687,12.0099,4.99175,3.29,9999,9999,9999,999.9,1.86737,1.86645,1.86588,1.86584,1.86766,1.87013,1.86878,1.87026,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.657,-0.0156,-0.410416623907394,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.139886683288338,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4.4,4.1,1.04492,2.22412,1.39648,2.35107,1.49536,2.51709,34.5321,24.0963,18,527.799,432.838,28.2552,26.2045,30.0002,26.0692,25.9914,20.9294,19.283,95.4079,28.2476,420,24.2364,100.903,100.968,2
25,1680471959,1443,2023-04-02 16:45:59,16:45:59,5,"poa_pra4_t2_ch2_actual","stan",1680471956.25,0.00058805215210369,0.588052152103699,-0.973891791437248,420.268400440099,453.567922121978,40.5677025427615,37.5893501846699,0.0345967468486018,3.83797377794874,0.0344244195630725,0.0215306734208408,0,20.1946344558677,19.99454,2.34581979111625,35.3258138908198,0.845201817379131,2.39258979281091,1.50061797373712,-25.9330999077731,66.0403718822443,3.46502898765451,43.5723009621256,-0.97558214641342,0.588866148461676,-0.973891791437248,423.839904377288,424.268921212121,-0.00011202804849388,64.4944857193656,0.588052152103699,9.19202635858206,9.44614781818181,-2.62919767475694e-05,100.778660931812,0,0,1,0,48296,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471956.25,420.2684,419.951,9.449794,9.195516,421.682,9.638377,500.0815,89.34115,0.10014548,20.31371,19.99454,999.9,0,0,9988.625,0,0.281038,0.317575,424.2777,423.8483,0.2542772,419.951,9.195516,0.8442552,0.821538,4.474003,4.084993,0,0,0,0,2.41847,0,-5.54684,-1.18977,34.5124,41.3309,37.5809,41.1312,35.187,0,0,0,1680471968.5,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.31144756097561,-0.107687393728222,0.035685506343304,0,0.241850975609756,0.179428641114982,0.0209844269661329,0,0,2,"0/2",2.98366,2.71556,0.0935412,0.0923569,0.054212,0.0519265,28781.9,28952,29508.4,29498.6,36981.4,37190.3,41552.2,42030.4,1.97652,1.8652,-0.00628084,0,20.0994,999.9,44.7,30.1,21.4392,62.9403,31.222,1,-0.0900457,3.06764,20.3352,5.22837,12.0123,4.9928,3.28998,9999,9999,9999,999.9,1.86737,1.8664,1.8659,1.86584,1.86767,1.87012,1.86878,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.413,-0.1886,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4.4,4.3,1.03394,2.23389,1.39648,2.34985,1.49536,2.48169,34.715,24.0875,18,529.882,416.637,17.0824,26.2208,29.9995,26.3149,26.2815,20.6946,49.073,39.322,17.0877,420,9.30475,100.891,100.948,2
26,1680471964,1448,2023-04-02 16:46:04,16:46:04,5,"poa_pra4_t2_ch2_actual","stan",1680471961.5,0.00051396480825989,0.513964808259892,-0.824186538226897,420.258222593778,452.141905170137,40.4412298872359,37.5894364082904,0.0302218861331375,3.84006233053632,0.0300903676251451,0.0188182483185221,0,20.2110025820877,19.9942888888889,2.34578331191877,35.3260025563865,0.845274850455028,2.39278375498564,1.50050846146374,-22.6658480442613,66.3999595727072,3.48202003501507,47.216131563461,-0.884522792416321,0.512737791063861,-0.824186538226897,423.88453392862,424.248133333333,-0.00020122067259761,64.4944857193656,0.513964808259892,9.23430493768621,9.45592751515152,4.34266630886132e-05,100.778660931812,0,0,1,0,48377,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471961.5,420.258222222222,419.966555555556,9.45036,9.22894555555556,421.671777777778,9.63894111111111,500.06,89.3437,0.0999667444444444,20.3150222222222,19.9942888888889,999.9,0,0,9995.83333333333,0,0.281038,0.291866777777778,424.267777777778,423.878555555556,0.221413222222222,419.966555555556,9.22894555555556,0.844329777777778,0.824548,4.47526666666667,4.13708,0,0,0,0,2.23874444444444,0,-5.60028888888889,-1.17806666666667,34.5482222222222,41.375,37.625,41.187,35.187,0,0,0,1680471973.3,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.305413075,-0.0727336998123841,0.0281981401677376,1,0.2456482,-0.0679549418386498,0.0168819617464914,1,2,2,"2/2",2.98346,2.71563,0.0935395,0.0923628,0.0542605,0.0519922,28782.6,28952.3,29509.1,29499.1,36980.2,37188.3,41553,42031,1.97607,1.8657,-0.00613183,0,20.0994,999.9,44.5,30.1,21.3421,62.8303,31.6186,1,-0.0905158,3.07422,20.3352,5.22837,12.0107,4.99305,3.28998,9999,9999,9999,999.9,1.86737,1.86642,1.86588,1.86584,1.86764,1.87013,1.86878,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.413,-0.1886,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4.5,4.3,1.03394,2.23633,1.39648,2.35107,1.49536,2.39502,34.6921,24.0787,18,529.538,416.894,17.0881,26.2146,29.9996,26.31,26.2771,20.6966,49.073,38.9403,17.0914,420,9.29886,100.893,100.95,2
27,1680471969,1453,2023-04-02 16:46:09,16:46:09,5,"poa_pra4_t2_ch2_actual","stan",1680471966.2,0.00057895915853095,0.578959158530952,-0.974117521478947,420.263600438512,454.263286435508,40.6319495027639,37.5908199072383,0.0340707071596279,3.84745400316685,0.0339039764670351,0.0212048971944626,0,20.1975402354289,19.99682,2.34615103206347,35.3570442142785,0.84599031726733,2.39270656263084,1.50016071479614,-25.532098891215,65.8944373286878,3.44890715686061,43.8112455943335,-0.930536391468597,0.566903725327819,-0.974117521478947,423.863158895689,424.291066666666,0.00014904448286095,64.4944857193656,0.578959158530952,9.20825725768532,9.45824812121212,2.29256836877742e-06,100.778660931812,0,0,1,0,48320,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471966.2,420.2636,419.9618,9.458132,9.21333,421.677,9.646677,500.0618,89.34592,0.09989417,20.3145,19.99682,999.9,0,0,10022.12,0,0.281038,0.3017913,424.2765,423.8671,0.2448003,419.9618,9.21333,0.8450458,0.8231737,4.487372,4.113317,0,0,0,0,2.29681,0,-5.62691,-1.19695,34.562,41.375,37.625,41.1933,35.187,0,0,0,1680471978.1,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.299631475,0.04564044652908,0.0228916600774032,1,0.246387875,-0.109212461538462,0.0165177139886055,0,1,2,"1/2",2.98367,2.71572,0.0935495,0.0923694,0.0542664,0.0519013,28782.1,28951.9,29508.9,29498.9,36979.4,37191.9,41552.4,42031,1.97645,1.866,-0.0064522,0,20.0994,999.9,44.4,30.1,21.297,62.8404,31.25,1,-0.0909172,3.07468,20.3354,5.22837,12.0116,4.99295,3.28995,9999,9999,9999,999.9,1.86737,1.86643,1.86588,1.86584,1.86766,1.87013,1.86878,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.413,-0.1886,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4.5,4.4,1.03394,2.229,1.39648,2.35107,1.49536,2.52197,34.715,24.0875,18,529.741,417.031,17.0919,26.2087,29.9997,26.305,26.2721,20.6968,48.7858,38.5699,17.0939,420,9.3014,100.892,100.95,2
28,1680471974,1458,2023-04-02 16:46:14,16:46:14,5,"poa_pra4_t2_ch2_actual","stan",1680471971.5,0.00055862735042375,0.558627350423753,-0.887683067399907,420.2551115109,451.745832367334,40.4070936236022,37.5903581614232,0.0328600610028495,3.84080433816623,0.0327046724804275,0.020454319922164,0,20.2029287286867,19.9979777777778,2.34631925100192,35.343721679766,0.84574817368377,2.39292336372135,1.50057107731815,-24.6354661536875,65.8445102992419,3.45230698408235,44.6613511296367,-0.913031550294025,0.565975594281812,-0.887683067399907,423.857427165305,424.248884848485,-0.00018807212108771,64.4944857193656,0.558627350423753,9.2141067447807,9.4553426060606,-1.81175179260994e-06,100.778660931812,0,0,1,0,48413,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471971.5,420.255111111111,419.960777777778,9.45535,9.21095444444445,421.668555555556,9.64391111111111,500.074777777778,89.3464444444444,0.100077755555556,20.3159666666667,19.9979777777778,999.9,0,0,9998.18888888889,0,0.281038,0.294481111111111,424.266888888889,423.865,0.244395222222222,419.960777777778,9.21095444444445,0.844801888888889,0.822966111111111,4.48325111111111,4.10972777777778,0,0,0,0,2.40702222222222,0,-5.69162222222222,-1.25994444444444,34.562,41.4094444444444,37.625,41.25,35.215,0,0,0,1680471983.5,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.303073075,-0.0787481763602258,0.0198927750670784,1,0.24185395,-0.00181859662288936,0.0132870208680313,1,2,2,"2/2",2.98374,2.71565,0.0935471,0.0923749,0.0542548,0.051903,28782.3,28951.9,29509,29499,36980,37191.9,41552.6,42031.1,1.9764,1.86598,-0.00596792,0,20.099,999.9,44.3,30.1,21.246,62.7004,31.3421,1,-0.0914202,3.07718,20.3352,5.22882,12.0114,4.99305,3.29,9999,9999,9999,999.9,1.86737,1.86643,1.8659,1.86584,1.86767,1.87012,1.86877,1.87025,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.413,-0.1886,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4.6,4.5,1.03394,2.23511,1.39648,2.35107,1.49536,2.4707,34.715,24.0787,18,529.667,416.985,17.0945,26.202,29.9996,26.3005,26.2678,20.6985,48.5115,38.1946,17.0952,420,9.30203,100.892,100.95,2
29,1680471979,1463,2023-04-02 16:46:19,16:46:19,5,"poa_pra4_t2_ch2_actual","stan",1680471976.2,0.00054698306529462,0.546983065294626,-0.763975264755248,420.257300345039,446.567567110792,39.9438218430937,37.590465518686,0.0321701431676396,3.84367238574106,0.0320213057314532,0.0200266309691618,0,20.2070268404564,19.99772,2.34628179635058,35.335379947926,0.84563544964958,2.39316925669343,1.500646346701,-24.121953179493,66.2917712053137,3.47318888386285,45.6430069096835,-0.789703514685155,0.553868848429111,-0.763975264755248,423.911736001593,424.248642424243,-0.00015851056550632,64.4944857193656,0.546983065294626,9.21946679494283,9.45561212121212,8.23746214694144e-06,100.778660931812,0,0,1,0,48228,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471976.2,420.2573,420.0145,9.454112,9.214932,421.6704,9.642678,500.0497,89.34638,0.09993179,20.31763,19.99772,999.9,0,0,10008.49,0,0.281038,0.24281,424.2684,423.9209,0.2391803,420.0145,9.214932,0.8446906,0.8233208,4.481368,4.115862,0,0,0,0,2.18132,0,-5.61914,-1.24251,34.562,41.437,37.6684,41.25,35.2437,0,0,0,1680471988.3,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.291159775,-0.18198025891182,0.0277642593782794,0,0.23893425,0.0540284352720453,0.0117034318017195,1,1,2,"1/2",2.98353,2.71564,0.0935465,0.0923805,0.0542637,0.0519891,28782.2,28952,29508.8,29499.2,36979.8,37188.8,41552.8,42031.4,1.9764,1.86615,-0.00588596,0,20.0977,999.9,44.1,30.1,21.1501,62.8604,31.3782,1,-0.0916463,3.07871,20.3352,5.22897,12.0126,4.9931,3.29,9999,9999,9999,999.9,1.86737,1.86646,1.8659,1.86583,1.86765,1.87013,1.86877,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.413,-0.1886,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4.7,4.6,1.03271,2.22778,1.39648,2.35107,1.49536,2.51465,34.715,24.0875,18,529.621,417.054,17.0956,26.1965,29.9997,26.2956,26.2634,20.6967,48.5115,37.8231,17.0968,420,9.30109,100.892,100.951,2
30,1680471984,1468,2023-04-02 16:46:24,16:46:24,5,"poa_pra4_t2_ch2_actual","stan",1680471981.5,0.00056028764311493,0.560287643114934,-0.9813924395545,420.272778222018,456.137175462364,40.7996392989859,37.5917129342944,0.0329631297659386,3.83842939138242,0.0328066711857744,0.0205181646005898,0,20.20534850954,19.9984666666667,2.34639028712453,35.3502129161794,0.846050994373649,2.39334058999804,1.50033929275088,-24.7086850613686,66.2866495420394,3.47769819574007,45.0556626764109,-0.984871253808263,0.558068628950325,-0.9813924395545,423.852441696398,424.284181818182,1.78872080911064e-05,64.4944857193656,0.560287643114934,9.21737368609415,9.45928587878787,5.16957289579867e-06,100.778660931812,0,0,1,0,48209,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471981.5,420.272777777778,419.945666666667,9.45879222222222,9.2178,421.685888888889,9.64733555555555,500.050222222222,89.3459555555556,0.1000302,20.3187888888889,19.9984666666667,999.9,0,0,9989.72222222222,0,0.281038,0.327094333333333,424.286,423.852666666667,0.240993444444444,419.945666666667,9.2178,0.845104777777778,0.823573333333333,4.48837333333333,4.12023222222222,0,0,0,0,2.32804444444444,0,-5.53233333333333,-1.24188888888889,34.562,41.437,37.687,41.312,35.25,0,0,0,1680471993.1,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.2892166,0.00566996622889232,0.0471432397846181,1,0.24244045,-0.0190006378986871,0.00752360646548581,1,2,2,"2/2",2.98366,2.71571,0.0935499,0.092357,0.0542749,0.0519294,28782.7,28953.1,29509.4,29499.6,36980,37191.8,41553.4,42032.1,1.97665,1.86623,-0.00596792,0,20.0977,999.9,44.1,30.1,21.1488,63.0504,31.5865,1,-0.0922053,3.076,20.3351,5.22852,12.0116,4.99295,3.29,9999,9999,9999,999.9,1.86736,1.86642,1.86594,1.86584,1.86767,1.87012,1.86877,1.87026,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.413,-0.1885,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4.8,4.7,1.03394,2.23877,1.39648,2.35229,1.49536,2.46704,34.715,24.0787,18,529.742,417.065,17.0967,26.1909,29.9997,26.2906,26.259,20.7019,48.2291,37.8231,17.0979,420,9.30239,100.894,100.952,2
