"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
11,1680901083.1,50,2023-04-07 15:58:03,15:58:03,5,"bou_cur7_t4_ch2","stan",1680901080.3,0.00022112230668702,0.221122306687026,-0.908970517502833,420.39640060826,520.341292147221,46.2464349687994,37.3636209450518,0.0129095677681847,3.42788599250887,0.0128826186597482,0.00805405319674868,0,20.2212644798612,19.99865,2.34641692615635,35.549320509581,0.848313081628773,2.38629900506859,1.49810384452758,-9.75149372489785,50.3499014641861,2.95723630395062,43.5556440432389,-0.90113475246909,0.220321787042097,-0.908970517502833,423.859869065356,424.448878787879,3.41374036698888e-06,64.5191135663408,0.221122306687026,9.40454513680862,9.54512648484848,9.06677012688115e-07,99.5452940076924,1,0,1,0,47990,0,0,0,0,3.21,0.5,"0: Broadleaf",2,TRUE,1680901080.3,420.3964,419.8774,9.544786,9.404707,421.9604,9.732331,500.0625,88.77712,0.09999905,20.2711,19.99865,999.9,0,0,9995.742,0,0.281038,0.5189635,424.4477,423.8639,0.1400805,419.8774,9.404707,0.8473585,0.8349225,4.526422,4.315322,0,0,0,0,2.35728,0,-4.87986,-0.95018,34.625,41.875,37.8435,41.562,35.312,0,0,0,1680901093.1,0,1680900761.6,15:52:41,1680900761.6,1680900761.1,1,1.149,0.037,-1.563,-0.189,420,9,0.26,0.09,0.528514825,-0.070777362101314,0.0338462758164672,1,0.139439675,0.00341181613508398,0.00062032755006931,1,2,2,"2/2",2.9828,2.71564,0.0928493,0.091626,0.0542035,0.052344,28773.2,28942.2,29481.5,29467.9,36946.6,37129.7,41512.8,41981.8,1.96732,1.85572,-0.0208616,0,20.3377,999.9,23.7,31.5,12.3914,62.3491,32.6322,1,-0.024779,3.71219,20.3243,5.22882,12.0156,4.992,3.29,9999,9999,9999,999.9,1.86744,1.86646,1.86589,1.86584,1.86768,1.87021,1.86887,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.564,-0.1875,-0.403901629065237,-0.00295030873952421,5.42316172937836e-07,-1.57551083476491e-10,-0.117000761569649,-0.0228142322802307,0.0019639150181598,-3.74554538372417e-05,5,2319,0,24,5.4,5.4,1.02661,2.23511,1.39648,2.34497,1.49536,2.46582,35.8944,24.0875,18,530.207,416.299,16.5755,26.9156,30.0001,27.0194,26.9876,20.5486,20.6323,28.117,16.5773,419.9,9.42446,100.797,100.836,2
12,1680901088.1,55,2023-04-07 15:58:08,15:58:08,5,"bou_cur7_t4_ch2","stan",1680901085.6,0.00021968193428018,0.219681934280181,-0.900092765436403,420.435445045301,520.021698549812,46.216225054153,37.3656314787321,0.0128244086099605,3.42936852669622,0.0127978249494491,0.00800102439031928,0,20.2228315762529,19.9986222222222,2.34641288992238,35.5446413017966,0.848265488268274,2.38647924750727,1.4981474016541,-9.68797330175598,50.6027825522778,2.97082226135675,43.8856315118786,-0.886792514952441,0.220013338154311,-0.900092765436403,423.921732001072,424.504266666667,0.0001615405891564,64.5191135663408,0.219681934280181,9.40493485503773,9.54461266666667,-1.02688057266389e-07,99.5452940076924,1,0,1,0,48075,0,0,0,0,3.21,0.5,"0: Broadleaf",2,TRUE,1680901085.6,420.435444444444,419.925555555556,9.54462333333333,9.40473555555555,421.999777777778,9.73217,500.045111111111,88.7737222222222,0.0999251333333333,20.2723222222222,19.9986222222222,999.9,0,0,10002.3533333333,0,0.281038,0.509989333333333,424.487111111111,423.912111111111,0.139887666666667,419.925555555556,9.40473555555555,0.847311666666667,0.834893555555556,4.52563555555556,4.31482888888889,0,0,0,0,2.3065,0,-4.80394444444444,-0.944255555555555,34.625,41.937,37.875,41.562,35.361,0,0,0,1680901098.5,0,1680900761.6,15:52:41,1680900761.6,1680900761.1,1,1.149,0.037,-1.563,-0.189,420,9,0.26,0.09,0.5172195,-0.0688574634146355,0.0357969850497217,1,0.13964305,0.00331794371482178,0.00056445694919985,1,2,2,"2/2",2.98268,2.71561,0.0928596,0.0916179,0.0542024,0.0523464,28773,28942.4,29481.5,29467.8,36946.6,37129.5,41512.8,41981.7,1.96732,1.85565,-0.0203252,0,20.3377,999.9,23.7,31.5,12.3919,62.2691,32.7444,1,-0.0249238,3.65119,20.3257,5.22897,12.0158,4.99275,3.29,9999,9999,9999,999.9,1.86742,1.86648,1.86591,1.86584,1.86768,1.87021,1.86885,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.564,-0.1875,-0.403901629065237,-0.00295030873952421,5.42316172937836e-07,-1.57551083476491e-10,-0.117000761569649,-0.0228142322802307,0.0019639150181598,-3.74554538372417e-05,5,2319,0,24,5.4,5.5,1.02539,2.22412,1.39648,2.34619,1.49536,2.51587,35.8711,24.0875,18,530.187,416.248,16.5774,26.9138,30,27.0173,26.9864,20.5486,20.6323,28.117,16.5905,419.9,9.42446,100.797,100.836,2
13,1680902378.5,1345.40000009537,2023-04-07 16:19:38,16:19:38,5,"bou_cur7_t4_ch2","stan",1680902375.5,0.00025082806640581,0.250828066405811,-1.50909995586659,420.797819217377,574.728247769168,51.0732629542735,37.3942254533237,0.0144170813959104,3.42642553172041,0.0143834653978948,0.00899267954796509,0,27.6955014746209,27.4952909090909,3.68460763535663,58.4477967258512,2.18611048393814,3.74027868696586,1.49849715141848,-11.0615177284962,47.3854374073626,3.00319740626596,39.3271170851323,-1.47178143366454,0.249608583112885,-1.50909995586659,430.450267025083,431.438581818182,0.00103676467202417,63.9416580134523,0.250828066405811,24.4427837313682,24.5998412121212,-3.98789781082017e-07,103.185577570695,1,0,1,0,46821,0,0,0,0,3.21,0.5,"0: Broadleaf",2,TRUE,1680902375.5,420.797818181818,419.920454545455,24.6003363636364,24.4440454545455,422.432818181818,24.6501,500.05,88.7650636363636,0.100001118181818,27.7518090909091,27.4952909090909,999.9,0,0,9990.96454545455,0,0.281038,0.877338818181818,431.410727272727,430.442272727273,0.156284363636364,419.920454545455,24.4440454545455,2.18365,2.16977818181818,18.8428636363636,18.7409,0,0,0,0,2.42769090909091,0,-4.53170909090909,-0.900363636363636,35.0963636363636,41.187,37.7612727272727,40.9200909090909,36.25,0,0,0,1680902389.1,0,1680901627.1,16:07:07,1680901627.1,1680901625.6,2,-0.07,-0.007,-1.634,-0.054,421,25,0.33,0.16,0.915737292682927,-0.330496076655051,0.046691812426489,0,0.150972487804878,0.0477862160278745,0.00485358202207124,1,1,2,"1/2",2.98148,2.71564,0.0928921,0.0915854,0.107008,0.104593,28730.6,28910.9,29444.4,29438.3,34819.2,35022.2,41461.1,41937.3,1.95793,1.87768,0.0533201,0,26.6176,999.9,48.6,31,24.7015,62.6294,31.903,1,0.024408,-0.351443,20.3605,5.22642,12.0104,4.9913,3.28998,9999,9999,9999,999.9,1.86746,1.86648,1.86594,1.86588,1.86769,1.87026,1.86886,1.87028,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.635,-0.0498,-0.473650114855386,-0.00295030873952421,5.42316172937836e-07,-1.57551083476491e-10,-0.119710439042648,-0.0228142322802307,0.0019639150181598,-3.74554538372417e-05,5,2319,0,24,12.5,12.5,1.0376,2.23511,1.39648,2.35107,1.49536,2.41577,36.0816,24.0963,18,530.461,434.423,27.3207,27.764,29.9999,27.743,27.6847,20.7713,4.11284,100,27.3205,419.9,24.5318,100.671,100.732,2
14,1680902383.5,1350.40000009537,2023-04-07 16:19:43,16:19:43,5,"bou_cur7_t4_ch2","stan",1680902381,0.00023068218657754,0.230682186577542,-1.59010732732015,420.863889977191,598.886780979366,53.2197353541571,37.3998317479626,0.013258473570803,3.43059290310965,0.0132300721821649,0.00827134174577628,0,27.7020185312388,27.4941777777778,3.68436764175052,58.44061082138,2.1860887954493,3.74070148262301,1.49827884630121,-10.1730844280696,48.0068873400459,3.03890015142284,40.8727030633991,-1.12956891996951,0.231573184734918,-1.59010732732015,430.616366083743,431.546072727273,0.0257084861680969,63.9416580134523,0.230682186577542,24.4578414126352,24.6022618181818,2.92264367739082e-06,103.185577570695,1,0,1,0,46861,0,0,0,0,3.21,0.5,"0: Broadleaf",2,TRUE,1680902381,420.863888888889,420.201333333333,24.6002666666667,24.4552666666667,422.499333333333,24.6500444444444,500.043666666667,88.7645444444444,0.0998904444444444,27.7537444444444,27.4941777777778,999.9,0,0,10008.5333333333,0,0.281038,0.662614666666667,431.478444444445,430.735,0.145008444444444,420.201333333333,24.4552666666667,2.18363222222222,2.17076222222222,18.8427444444444,18.7481444444444,0,0,0,0,2.24597777777778,0,-4.46116666666667,-0.933855555555556,35.125,41.25,37.812,40.993,36.2775555555556,0,0,0,1680902393.9,0,1680901627.1,16:07:07,1680901627.1,1680901625.6,2,-0.07,-0.007,-1.634,-0.054,421,25,0.33,0.16,0.881938682926829,-0.623551337979093,0.100141676939307,0,0.151404780487805,0.00393311498257871,0.00449345245349435,1,1,2,"1/2",2.98148,2.71561,0.0929128,0.0917131,0.107022,0.104626,28729.8,28906.7,29444.3,29438.2,34818.2,35021,41460.6,41937.5,1.95812,1.87787,0.0539497,0,26.6119,999.9,48.6,31,24.7006,62.6694,31.9912,1,0.0244055,-0.363342,20.3606,5.22687,12.0102,4.9916,3.29,9999,9999,9999,999.9,1.86749,1.86647,1.86594,1.86584,1.86768,1.87021,1.86884,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.635,-0.0498,-0.473650114855386,-0.00295030873952421,5.42316172937836e-07,-1.57551083476491e-10,-0.119710439042648,-0.0228142322802307,0.0019639150181598,-3.74554538372417e-05,5,2319,0,24,12.6,12.6,1.03516,2.22778,1.39648,2.34985,1.49536,2.45605,36.0816,24.105,18,530.595,434.546,27.3202,27.764,29.9999,27.743,27.685,20.7415,4.11284,100,27.3222,419.9,24.5318,100.67,100.732,2
15,1680902388.5,1355.40000009537,2023-04-07 16:19:48,16:19:48,5,"bou_cur7_t4_ch2","stan",1680902385.7,0.00024047235522764,0.240472355227644,-1.53962523604791,421.074401056765,585.585738963737,52.0389511950433,37.4194054739984,0.0138233322096429,3.42765792513279,0.0137924359410417,0.00862304256170984,0,27.7011954642783,27.49589,3.68473680634646,58.4474268879729,2.18652452301755,3.74101075006859,1.49821228332891,-10.6048308655391,47.9109943728745,3.0354742708007,40.3416377781361,-1.40248493654577,0.238209760179964,-1.53962523604791,430.818396564735,431.733321212121,0.0216380052125121,63.9416580134523,0.240472355227644,24.454177330197,24.6047472727273,-4.49254232469403e-07,103.185577570695,1,0,1,0,46786,0,0,0,0,3.21,0.5,"0: Broadleaf",2,TRUE,1680902385.7,421.0744,420.2385,24.6046,24.45545,422.7102,24.65434,500.0599,88.7664,0.10009338,27.75516,27.49589,999.9,0,0,9995.991,0,0.281038,0.8361813,431.6962,430.7732,0.149155,420.2385,24.45545,2.184062,2.170822,18.8459,18.74859,0,0,0,0,2.32575,0,-4.52066,-0.93157,35.125,41.2872,37.8372,41.0496,36.312,0,0,0,1680902398.7,0,1680901627.1,16:07:07,1680901627.1,1680901625.6,2,-0.07,-0.007,-1.634,-0.054,421,25,0.33,0.16,0.820654073170732,-0.248031449477352,0.232828151169996,0,0.151469268292683,-0.0272181114982578,0.00466772690291689,1,1,2,"1/2",2.98161,2.71559,0.0929402,0.0915616,0.10703,0.104615,28729,28911.7,29444.3,29438.4,34817.8,35021.7,41460.5,41937.8,1.95842,1.87768,0.0544637,0,26.6083,999.9,48.6,31,24.7,62.7694,32.0192,1,0.0239634,-0.377544,20.3604,5.22702,12.0105,4.99145,3.29,9999,9999,9999,999.9,1.86747,1.86648,1.86596,1.86586,1.86773,1.87024,1.86884,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.636,-0.0497,-0.473650114855386,-0.00295030873952421,5.42316172937836e-07,-1.57551083476491e-10,-0.119710439042648,-0.0228142322802307,0.0019639150181598,-3.74554538372417e-05,5,2319,0,24,12.7,12.7,1.03638,2.22778,1.39648,2.35107,1.49536,2.50732,36.0816,24.0963,18,530.796,434.426,27.3228,27.764,30.0001,27.743,27.685,20.7524,3.83729,100,27.326,419.9,24.5318,100.67,100.733,2
16,1680902393.5,1360.40000009537,2023-04-07 16:19:53,16:19:53,5,"bou_cur7_t4_ch2","stan",1680902391,0.00023663815539283,0.236638155392835,-1.44826745563322,420.973000995176,577.817918213253,51.3490694190973,37.4106983710551,0.0135940772012634,3.42658529595238,0.0135641867142077,0.0084802967087009,0,27.7046914628227,27.5001,3.68564464293366,58.4379028935344,2.18650674196482,3.74159001897848,1.49913790096884,-10.435742652824,47.6080215314457,3.01732644035051,40.1896053189722,-1.93175798888097,0.237111235479089,-1.44826745563322,430.310728196067,431.493436363636,-0.0506258430692166,63.9416580134523,0.236638155392835,24.4568086869329,24.6049709090909,1.10756155934628e-06,103.185577570695,1,0,1,0,46755,0,0,0,0,3.21,0.5,"0: Broadleaf",2,TRUE,1680902391,420.973,419.797,24.6042,24.4557333333333,422.608555555556,24.6539444444444,500.045,88.7672555555556,0.0999598777777778,27.7578111111111,27.5001,999.9,0,0,9991.38888888889,0,0.281038,1.17590333333333,431.591888888889,430.320777777778,0.148461111111111,419.797,24.4557333333333,2.18404888888889,2.17087,18.8457666666667,18.7489333333333,0,0,0,0,2.43526666666667,0,-4.53656666666667,-1.00161111111111,35.1801111111111,41.34,37.875,41.104,36.312,0,0,0,1680902404.1,0,1680901627.1,16:07:07,1680901627.1,1680901625.6,2,-0.07,-0.007,-1.634,-0.054,421,25,0.33,0.16,0.895905175,1.2185046641651,0.294984645101562,0,0.1502728,-0.0234801726078802,0.00455246450947176,1,1,2,"1/2",2.98172,2.71551,0.0928992,0.0915819,0.107029,0.104631,28729.9,28910.9,29443.9,29438.2,34817.8,35020.9,41460.4,41937.6,1.95825,1.87777,0.0549704,0,26.606,999.9,48.6,31,24.6984,62.8694,32.0112,1,0.0239787,-0.380458,20.3603,5.22672,12.0105,4.9913,3.29,9999,9999,9999,999.9,1.8675,1.8665,1.86595,1.86586,1.8677,1.87024,1.86886,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.635,-0.0497,-0.473650114855386,-0.00295030873952421,5.42316172937836e-07,-1.57551083476491e-10,-0.119710439042648,-0.0228142322802307,0.0019639150181598,-3.74554538372417e-05,5,2319,0,24,12.8,12.8,1.03638,2.22534,1.39648,2.34985,1.49536,2.51221,36.0816,24.0963,18,530.679,434.486,27.3258,27.7619,30.0001,27.743,27.685,20.7522,3.83729,100,27.3277,419.9,24.5318,100.669,100.732,2
17,1680902398.5,1365.40000009537,2023-04-07 16:19:58,16:19:58,5,"bou_cur7_t4_ch2","stan",1680902395.7,0.00024014149907487,0.240141499074874,-1.64313812017938,420.861301126463,597.555039343215,53.1029998337277,37.4007348817696,0.0137980352421681,3.4293584056767,0.0137672670431997,0.00860730053134291,0,27.7067950167844,27.49992,3.68560582407369,58.4338223891655,2.1867178580651,3.7422125896569,1.49888796600858,-10.5902401092019,48.2065421374501,3.05282986341117,40.6691318916594,-1.62257365546174,0.237110560123049,-1.64313812017938,430.396315084952,431.476018181818,0.00033041590292121,63.9416580134523,0.240141499074874,24.4577964540197,24.6081412121212,1.7401075622382e-06,103.185577570695,1,0,1,0,46809,0,0,0,0,3.21,0.5,"0: Broadleaf",2,TRUE,1680902395.7,420.8613,419.8838,24.6066,24.45814,422.4965,24.65635,500.0648,88.7671,0.10002744,27.76066,27.49992,999.9,0,0,10003.057,0,0.281038,0.977239,431.4784,430.411,0.1484728,419.8838,24.45814,2.184259,2.171078,18.84732,18.75049,0,0,0,0,2.39521,0,-4.37549,-1.02865,35.187,41.3874,37.875,41.1746,36.3624,0,0,0,1680902408.9,0,1680901627.1,16:07:07,1680901627.1,1680901625.6,2,-0.07,-0.007,-1.634,-0.054,421,25,0.33,0.16,0.9244297,1.3589173283302,0.297071062802337,0,0.148133225,0.00422500187617236,0.00285392664137938,1,1,2,"1/2",2.98158,2.7157,0.0928963,0.0915946,0.107036,0.104621,28730.1,28910.9,29444,29438.6,34817.4,35021.7,41460.3,41938,1.95835,1.878,0.0548959,0,26.6043,999.9,48.6,31,24.7018,62.6394,31.9792,1,0.0240396,-0.361307,20.3604,5.22717,12.0102,4.9915,3.28998,9999,9999,9999,999.9,1.86752,1.86648,1.866,1.86587,1.8677,1.87026,1.86888,1.87029,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.636,-0.0497,-0.473650114855386,-0.00295030873952421,5.42316172937836e-07,-1.57551083476491e-10,-0.119710439042648,-0.0228142322802307,0.0019639150181598,-3.74554538372417e-05,5,2319,0,24,12.9,12.9,1.03638,2.22534,1.39648,2.34985,1.49536,2.5061,36.0816,24.0963,18,530.746,434.622,27.3271,27.7617,30.0001,27.743,27.685,20.7504,3.83729,100,27.3243,419.9,24.5318,100.669,100.733,2
18,1680902403.5,1370.40000009537,2023-04-07 16:20:03,16:20:03,5,"bou_cur7_t4_ch2","stan",1680902401,0.00024683906958809,0.246839069588091,-1.53752109067902,420.846889942311,580.608213296325,51.5954920199556,37.3983726967354,0.0141882227541592,3.4274704829903,0.0141556741353563,0.00885021442008887,0,27.7073041062722,27.4976666666667,3.68511989964672,58.4275196510347,2.1867425004872,3.7426584485321,1.49837739915951,-10.8856029688348,48.9733333928841,3.10309434156404,41.1908247656133,-1.59069249542608,0.245887774929434,-1.53752109067902,430.408079746367,431.431945454545,-0.00268133796620998,63.9416580134523,0.246839069588091,24.4527329930812,24.6072878787879,-4.99464723554004e-07,103.185577570695,1,0,1,0,46873,0,0,0,0,3.21,0.5,"0: Broadleaf",2,TRUE,1680902401,420.846888888889,419.892222222222,24.6075888888889,24.4536333333333,422.482111111111,24.6573333333333,500.064444444445,88.7644777777778,0.100079833333333,27.7627,27.4976666666667,999.9,0,0,9995.42,0,0.281038,0.954800222222222,431.464333333333,430.417444444444,0.153957444444444,419.892222222222,24.4536333333333,2.18427888888889,2.17061333333333,18.8474777777778,18.7470555555556,0,0,0,0,2.3854,0,-4.49174444444444,-1.07407777777778,35.215,41.437,37.937,41.229,36.375,0,0,0,1680902413.7,0,1680901627.1,16:07:07,1680901627.1,1680901625.6,2,-0.07,-0.007,-1.634,-0.054,421,25,0.33,0.16,0.972560609756098,0.555623163763065,0.258512026083977,0,0.149917390243902,0.018148536585366,0.00293434241503702,1,1,2,"1/2",2.98161,2.71562,0.0928868,0.091586,0.107032,0.104612,28730.4,28911,29444,29438.4,34817.5,35022,41460.3,41938,1.9583,1.87808,0.054799,0,26.6029,999.9,48.6,31,24.6986,62.6794,31.9151,1,0.0239253,-0.362527,20.3606,5.22687,12.0104,4.99135,3.29,9999,9999,9999,999.9,1.86751,1.86648,1.86599,1.86586,1.8677,1.87026,1.86889,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.635,-0.0497,-0.473650114855386,-0.00295030873952421,5.42316172937836e-07,-1.57551083476491e-10,-0.119710439042648,-0.0228142322802307,0.0019639150181598,-3.74554538372417e-05,5,2319,0,24,12.9,13,1.03638,2.229,1.39648,2.34985,1.49536,2.45361,36.0816,24.105,18,530.709,434.667,27.3257,27.7617,30,27.7426,27.685,20.7516,3.56448,100,27.3253,419.9,24.5318,100.669,100.733,2
19,1680902408.5,1375.40000009537,2023-04-07 16:20:08,16:20:08,5,"bou_cur7_t4_ch2","stan",1680902405.7,0.00024074048275515,0.240740482755154,-1.570793133273,420.825401075892,588.79277138674,52.3226116898168,37.3963219654452,0.013831674220215,3.4313375758861,0.0138007737873245,0.00862825409168704,0,27.7083700057248,27.49985,3.68559072794672,58.4266068944095,2.18666236653079,3.7425797641862,1.49892836141593,-10.6166552895023,48.5580963374686,3.07334413643345,41.0147851843997,-1.56461000920457,0.240259380765942,-1.570793133273,430.432627988728,431.461448484848,0.00106552273361757,63.9416580134523,0.240740482755154,24.4577336391009,24.608456969697,2.41141929464863e-06,103.185577570695,1,0,1,0,46811,0,0,0,0,3.21,0.5,"0: Broadleaf",2,TRUE,1680902405.7,420.8254,419.8859,24.60678,24.45634,422.4605,24.6565,500.0366,88.76431,0.09991224,27.76234,27.49985,999.9,0,0,10011.69,0,0.281038,0.9395512,431.4417,430.4123,0.1504131,419.8859,24.45634,2.184203,2.170853,18.84692,18.74881,0,0,0,0,2.26869,0,-4.49577,-1.10693,35.25,41.4748,37.9496,41.2872,36.4246,0,0,0,1680902419.1,0,1680901627.1,16:07:07,1680901627.1,1680901625.6,2,-0.07,-0.007,-1.634,-0.054,421,25,0.33,0.16,1.023462425,-1.11888183489681,0.137390189278363,0,0.1503554,0.0104024690431518,0.00261753423855352,1,1,2,"1/2",2.98164,2.71567,0.0928898,0.0915751,0.107038,0.104622,28730.7,28911.7,29444.4,29438.8,34817.8,35021.9,41460.9,41938.3,1.95825,1.8781,0.05484,0,26.6046,999.9,48.6,31,24.6999,62.5094,31.8069,1,0.0238567,-0.368848,20.3607,5.22702,12.0101,4.9915,3.28998,9999,9999,9999,999.9,1.86751,1.86649,1.86598,1.86586,1.8677,1.87024,1.86886,1.87029,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.635,-0.0497,-0.473650114855386,-0.00295030873952421,5.42316172937836e-07,-1.57551083476491e-10,-0.119710439042648,-0.0228142322802307,0.0019639150181598,-3.74554538372417e-05,5,2319,0,24,13,13,1.03638,2.23511,1.39648,2.34985,1.49536,2.40723,36.0816,24.0875,18,530.67,434.682,27.3256,27.7593,30,27.7421,27.685,20.7534,3.56448,100,27.3265,419.9,24.5318,100.671,100.734,2
20,1680902413.5,1380.40000009537,2023-04-07 16:20:13,16:20:13,5,"bou_cur7_t4_ch2","stan",1680902411,0.00024278870481193,0.242788704811934,-1.47925841636144,420.802667680122,576.766475809633,51.2540583053668,37.3944141501205,0.013960053392747,3.42844813750732,0.0139285509328655,0.00870816872514116,0,27.70960552671,27.4950222222222,3.68454970461645,58.4222989308034,2.18672304607077,3.74295959948576,1.49782665854568,-10.7069818822063,49.7307480042304,3.15016790468285,42.1739340267069,-1.52479166037161,0.243628901728223,-1.47925841636144,430.424224740473,431.402357575758,-0.00104643188724848,63.9416580134523,0.242788704811934,24.4540949318914,24.6061254545455,-1.63324748851794e-06,103.185577570695,1,0,1,0,46856,0,0,0,0,3.21,0.5,"0: Broadleaf",2,TRUE,1680902411,420.802666666667,419.889666666667,24.6073888888889,24.4548444444444,422.437666666667,24.6571222222222,500.054,88.7645444444444,0.0999448333333333,27.7640777777778,27.4950222222222,999.9,0,0,9999.52,0,0.281038,0.913021444444444,431.418777777778,430.415444444445,0.152539111111111,419.889666666667,24.4548444444444,2.18426444444445,2.17072333333333,18.8473555555556,18.7478666666667,0,0,0,0,2.3108,0,-4.64927777777778,-1.13521111111111,35.25,41.5137777777778,38,41.354,36.437,0,0,0,1680902423.9,0,1680901627.1,16:07:07,1680901627.1,1680901625.6,2,-0.07,-0.007,-1.634,-0.054,421,25,0.33,0.16,0.94802843902439,-0.233353045296168,0.044398840227134,0,0.15112456097561,0.0126236236933798,0.00250042544720167,1,1,2,"1/2",2.98157,2.7156,0.0928851,0.0915854,0.107033,0.104611,28731.2,28911.5,29444.7,29438.9,34818.3,35022.4,41461.2,41938.4,1.9581,1.8782,0.054203,0,26.6054,999.9,48.6,31,24.6993,62.5494,31.6947,1,0.0238008,-0.367465,20.3604,5.22702,12.0104,4.99175,3.28995,9999,9999,9999,999.9,1.86751,1.8665,1.86598,1.86586,1.8677,1.87025,1.86889,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.635,-0.0497,-0.473650114855386,-0.00295030873952421,5.42316172937836e-07,-1.57551083476491e-10,-0.119710439042648,-0.0228142322802307,0.0019639150181598,-3.74554538372417e-05,5,2319,0,24,13.1,13.1,1.03638,2.23511,1.39648,2.34985,1.49536,2.4292,36.0816,24.0875,18,530.557,434.727,27.3257,27.7593,29.9999,27.7407,27.6829,20.7532,3.29005,100,27.3255,419.9,24.5318,100.671,100.734,2
