"id","machine.x","A","Ci","Ca","gsw","CO2_s","CO2_r","H2O_s","H2O_r","Qin","VPDleaf","Flow","Tair","Tleaf","chamber","machine.y","rd","keep.row"
"bou_cur25_t1_ch5","stan",22.83903347,538.9504927,1513.805549,0.03875777,1513.805556,1544.694074,9.355935185,9.157434444,1999.985556,1.501991415,500.059,19.01158889,20,5,"stan",1.6684325968268,"yes"
"bou_cur25_t1_ch5","stan",21.45656856,604.94703,1529.471422,0.038502595,1529.471429,1560.412857,9.353689643,9.156525,1999.995,1.502700748,500.0541429,19.01178929,20,5,"stan",1.6684325968268,"yes"
"bou_cur25_t1_ch5_27.5","stan",22.97585026,58.71758944,412.8251217,0.107054966,412.825129,419.9960323,24.17587097,23.64362581,1999.962903,1.509406338,500.0529355,26.79052581,27.5,5,"stan",1.5037618610142,"yes"
"bou_cur25_t1_ch5_27.5","stan",24.0388351,45.12482258,412.808751,0.107750203,412.8087586,419.7953793,24.17883793,23.6387,1999.965172,1.509107299,500.0369655,26.79386207,27.5,5,"stan",1.5037618610142,"yes"
"bou_cur25_t1_ch5_27.5","stan",22.47418211,69.83864165,412.2064929,0.108443472,412.2065,416.6538929,24.177825,23.633275,1999.976071,1.510417034,500.0306429,26.79662143,27.5,5,"stan",1.5037618610142,"yes"
"bou_cur25_t1_ch5_27.5","stan",22.45093435,66.440458,409.0494003,0.108219511,409.0494074,408.2242963,24.17478519,23.62735185,1999.978148,1.509274192,500.034037,26.79891852,27.5,5,"stan",1.5037618610142,"yes"
"bou_cur25_t1_ch5_27.5","stan",22.4550016,58.5115662,402.3300643,0.10778032,402.3300714,395.553,24.17025714,23.62219286,1999.988929,1.509261787,500.05,26.79958929,27.5,5,"stan",1.5037618610142,"yes"
"bou_cur25_t1_ch5_27.5","stan",22.01643627,56.28787821,390.7405486,0.108640012,390.7405556,379.0422963,24.16545926,23.61705556,1999.98037,1.509232835,500.0654074,26.7996,27.5,5,"stan",1.5037618610142,"yes"
"bou_cur25_t1_ch5_27.5","stan",21.58701677,49.09591365,377.8292431,0.108313928,377.82925,363.9696786,24.16095357,23.61304643,1999.979286,1.509078184,500.0621071,26.79841786,27.5,5,"stan",1.5037618610142,"yes"
"bou_cur25_t1_ch5_27.5","stan",20.65772386,47.91065024,362.1277342,0.10845211,362.1277407,346.9811852,24.15641111,23.60792593,1999.933333,1.509724655,500.0694815,26.79683704,27.5,5,"stan",1.5037618610142,"yes"
"bou_cur25_t1_ch5_27.5","stan",19.65356872,48.67557805,347.5107795,0.108523446,347.5107857,331.5566429,24.15224286,23.60392857,1999.936071,1.509086926,500.0548929,26.79638929,27.5,5,"stan",1.5037618610142,"yes"
