"id","machine.x","A","Ci","Ca","gsw","CO2_s","CO2_r","H2O_s","H2O_r","Qin","VPDleaf","Flow","Tair","Tleaf","chamber","machine.y","rd","keep.row"
"bou_cur1_t1_ch2","stan",3.206702095,49.29002343,95.86973491,0.116558069,95.869736,74.060136,9.4042592,8.7789736,2000.024,1.497507627,500.0524,19.367712,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",-1.453453328,95.61360986,77.96042049,0.117862409,77.96042,56.871608,9.4114412,8.7779872,2000.0156,1.496439001,500.04188,19.36682,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",13.48771217,250.8634402,415.3587954,0.141101805,415.3588,420.0267333,9.37615,8.598231,1999.954333,1.503244587,500.0407,19.43667667,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",13.10827533,253.1196955,415.3349956,0.139181067,415.335,420.1895172,9.36971931,8.596371034,1999.968276,1.505017444,500.0458966,19.44347931,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",14.46783174,236.457313,415.668064,0.138082195,415.668069,422.4522069,9.362022069,8.593879655,1999.95,1.506812251,500.0345172,19.4473,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",14.52287289,235.4287951,415.668064,0.137759293,415.668069,422.4522069,9.362022069,8.593879655,1999.95,1.506812251,500.0345172,19.4473,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",14.46124702,234.7413092,417.9919951,0.134790157,417.992,428.6344815,9.351118148,8.592604074,1999.952963,1.509206659,500.0225556,19.44922593,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",14.47351,234.282112,417.9919951,0.134541471,417.992,428.6344815,9.351118148,8.592604074,1999.952963,1.509206659,500.0225556,19.44922593,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",15.60176848,223.8480789,423.3433409,0.132951698,423.3433462,439.2846538,9.339162692,8.591710385,1999.976538,1.51066741,500.039,19.44547692,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",15.59064731,223.706212,423.3433409,0.132753816,423.3433462,439.2846538,9.339162692,8.591710385,1999.976538,1.51066741,500.039,19.44547692,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",15.78928639,224.9641781,432.7661147,0.128968313,432.76612,453.71524,9.327346,8.5984968,1999.946,1.51137909,500.03548,19.439592,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",15.98930679,221.0541604,432.7661146,0.128035906,432.76612,453.71524,9.327346,8.5984968,1999.946,1.51137909,500.03548,19.439592,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.56353283,209.0032839,444.6167544,0.118516183,444.61676,468.98232,9.3227192,8.6299356,1999.9468,1.510924181,500.05096,19.436344,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.60223782,205.6930943,444.6167544,0.117040794,444.61676,468.98232,9.3227192,8.6299356,1999.9468,1.510924181,500.05096,19.436344,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.16265199,239.2056308,458.6433145,0.124980075,458.64332,485.47456,9.3334864,8.6802272,1999.9368,1.51014714,500.03596,19.431808,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.35504089,236.0436802,458.6433145,0.124559871,458.64332,485.47456,9.3334864,8.6802272,1999.9368,1.51014714,500.03596,19.431808,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.55993236,237.1648721,474.0462344,0.11822734,474.04624,502.2632,9.3555536,8.7276052,1999.968,1.508709643,500.05004,19.428588,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.70504892,234.9005247,474.0462344,0.118068391,474.04624,502.2632,9.3555536,8.7276052,1999.968,1.508709643,500.05004,19.428588,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.84433627,246.3988451,489.2063276,0.117352906,489.2063333,518.0448333,9.378595417,8.75205,1999.97625,1.507463796,500.0540833,19.426475,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",17.08135515,244.8517416,491.3132025,0.117166133,491.3132083,520.2055417,9.381222917,8.753054167,1999.972917,1.50735263,500.0515833,19.426475,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.25965479,270.7333452,507.7763278,0.11644038,507.7763333,537.0336667,9.392824583,8.75539625,1999.956667,1.506301463,500.06225,19.42873333,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.35539017,269.3923473,507.7763278,0.116426928,507.7763333,537.0336667,9.392824583,8.75539625,1999.956667,1.506301463,500.06225,19.42873333,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.7208641,276.9202553,521.2713943,0.116129074,521.2714,550.67372,9.3955692,8.7561816,1999.9376,1.506189007,500.06044,19.428408,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.87004949,278.3065542,524.5112443,0.116275752,524.51125,553.941375,9.39599,8.756327083,1999.94,1.506208633,500.0599583,19.4283,20,2,"stan",1.33321423236982,"yes"
