id,rd,Tleaf,machine,chamber
bou_cur16_t4_ch3,1.637406429,32.5535,stan,3
bou_cur16_t4_ch3,1.807202118,32.72051,stan,3
bou_cur16_t4_ch3,1.706983527,32.87363333,stan,3
bou_cur16_t4_ch3,1.863887647,33.01576,stan,3
bou_cur16_t4_ch3,1.925036291,33.1631,stan,3
bou_cur16_t4_ch3,1.788874909,33.28931,stan,3
bou_cur9_t1_ch3,0.581702701,27.88343,stan,3
bou_cur9_t1_ch3,0.701638499,27.81216552,stan,3
bou_cur9_t1_ch3,0.778336728,27.73759286,stan,3
bou_cur9_t1_ch3,0.808247725,27.65865926,stan,3
bou_cur9_t1_ch3,0.836819059,27.58960714,stan,3
bou_cur9_t1_ch3,0.872814808,27.51678889,stan,3
bou_cur9_t1_ch3,0.941846435,27.46907857,stan,3
bou_cur9_t1_ch3,0.983206083,27.46257778,stan,3
bou_cur9_t1_ch3,1.020986837,27.49440357,stan,3
bou_cur9_t1_ch3,1.008973722,27.55115556,stan,3
bou_cur9_t1_ch3,0.954680836,27.58593929,stan,3
bou_cur9_t1_ch3,0.840881132,27.60406667,stan,3
bou_cur9_t1_ch3,0.364876278,34.99327,stan,3
bou_cur9_t1_ch3,0.518139389,34.99081111,stan,3
bou_cur9_t1_ch3,0.646925607,34.98891,stan,3
bou_cur9_t1_ch3,0.819134375,34.99768889,stan,3
bou_cur9_t1_ch3,0.852266161,35.00215,stan,3
bou_cur9_t1_ch3,0.877676053,35.00564444,stan,3
bou_cur9_t1_ch3,0.920447874,35.01747,stan,3
bou_cur9_t1_ch3,0.911696784,35.02183333,stan,3
bou_cur9_t1_ch3,0.934959068,35.0138,stan,3
bou_cur9_t1_ch3,0.933185473,35.01936667,stan,3
bou_cur9_t1_ch3,0.98763609,35.01263,stan,3
bou_cur9_t1_ch3,0.999013695,35.019,stan,3
ely_can10_t1_ch3,NA,27.89476,ozzie,3
ely_can10_t1_ch3,0.258772591,27.74247778,ozzie,3
ely_can10_t1_ch3,0.912860028,27.5978,ozzie,3
ely_can10_t1_ch3,1.333172658,27.44401111,ozzie,3
ely_can10_t1_ch3,1.114478377,27.29883,ozzie,3
ely_can10_t1_ch3,0.986579812,27.79845357,ozzie,3
ely_can10_t1_ch3,1.024405423,27.66568889,ozzie,3
ely_can10_t1_ch3,1.510593527,27.58411429,ozzie,3
ely_can10_t1_ch3,1.898303916,27.49214444,ozzie,3
ely_can10_t1_ch3,2.061352507,27.41491071,ozzie,3
ely_can10_t1_ch3,2.013558788,27.34192963,ozzie,3
ely_can10_t1_ch3,1.854823774,27.29787143,ozzie,3
ely_can10_t1_ch3,1.036395541,34.61142727,ozzie,3
ely_can10_t1_ch3,1.041533275,34.64291111,ozzie,3
ely_can10_t1_ch3,1.064114341,34.68199,ozzie,3
ely_can10_t1_ch3,1.065700006,34.71984444,ozzie,3
ely_can10_t1_ch3,1.105341911,34.76372,ozzie,3
ely_can10_t1_ch3,1.076356869,34.81307778,ozzie,3
ely_can10_t1_ch3,1.07812557,34.84636,ozzie,3
ely_can10_t1_ch3,1.069353342,34.8951,ozzie,3
ely_can10_t1_ch3,1.134812424,34.93669,ozzie,3
ely_can10_t1_ch3,1.169402477,34.97845556,ozzie,3
ely_can10_t1_ch3,1.180343115,35.01524,ozzie,3
ely_can10_t1_ch3,1.157507079,35.05616667,ozzie,3
ely_can11_t2_ch3,0.110063394,27.10843,gibson,3
ely_can11_t2_ch3,0.181883959,27.9364,gibson,3
