"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
21,1677878602.5,262,2023-03-03 15:23:22,15:23:22,5,"bou_cur19_t2_ch4","stan",1677878599.7,0.00074489714555337,0.744897145553379,2.38766082628064,419.328298346262,233.064322378207,20.8283261687886,37.4742323519857,0.0226678957214063,3.44196905501224,0.0225852861115915,0.0141232007589631,0,32.4216441814032,32.50778,4.91405112413966,42.1769278406702,2.08195125544186,4.93623258504449,2.8320998686978,-32.849964118904,14.8246628775817,0.982033364488459,-17.0432678768338,2.38766082628064,0.744897145553379,2.36701472177287,430.120158254168,429.330527272727,0.00527857170791883,64.1245764747666,0.751074132436685,23.0631046933333,23.2985412121212,1.25140023612767e-05,90.14,0,0,1,0,46347,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878599.7,419.3283,420.195,23.29657,23.06303,422.113,23.40425,1000.0064,89.26733,0.09995692,32.58767,32.50778,999.9,0,0,9999.754,0,0.281038,-0.8667204,429.3303,430.1148,0.2335299,420.195,23.06303,2.079623,2.058775,18.06394,17.90377,0,0,0,0,0.65,0,-9.55,0.05,34.781,38.5809,36.6933,38,35.5496,0,0,0,1677878603.7,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.865424902439024,-0.0425125714285714,0.0196382460356401,1,0.232260780487805,0.00853406968641123,0.00125643274571197,1,2,2,"2/2",3.92123,2.72069,0.0930093,0.0918208,0.103434,0.100697,28706.3,28848.1,29433.5,29389,34970.6,35131.1,41468.1,41880.2,2.59652,2.08907,0.206545,0,29.2387,999.9,47.2,32.4,25.8257,62.3638,31.9391,3,0.152995,-6.66667,20.2355,5.22118,12.0159,4.99025,3.28933,9999,9999,9999,999.9,1.86764,1.86662,1.86615,1.86603,1.86788,1.87028,1.86901,1.87042,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1076,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40601,1390,1.57959,2.22534,2.64648,2.99805,3.04443,2.46826,39.1676,24.0963,18,1146.65,591.137,42.9043,29.3746,29.9999,29.1124,29.0085,31.602,0,100,131.05,420.189,23.4144,100.665,100.582,4
22,1677878607.5,267,2023-03-03 15:23:27,15:23:27,5,"bou_cur19_t2_ch4","stan",1677878605,0.00075102873965826,0.75102873965827,2.3229497314127,419.353887281763,235.9743217025,21.0884298433749,37.4765990116387,0.0224846066753408,3.44422334814257,0.022403378007837,0.0140093847573778,0,32.5968616439047,32.6732444444444,4.96008893947262,41.7660597563566,2.08226222160778,4.98553666243526,2.87782671786484,-33.1203674189297,16.8767005289627,1.11911165874605,-15.1245552312209,2.3229497314127,0.75102873965827,2.44489526979537,430.109130006103,429.331551515151,-0.0114515623445863,64.1245764747666,0.754705262038289,23.06464087,23.3012315151515,8.97868914703165e-06,90.14,0,0,1,0,46355,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878605,419.353888888889,420.200666666667,23.3,23.0645333333333,422.138777777778,23.4076333333333,999.984666666667,89.2674888888889,0.0999884333333333,32.7641333333333,32.6732444444444,999.9,0,0,10009.1777777778,0,0.281038,-0.846767888888889,429.358,430.121222222222,0.235449333333333,420.200666666667,23.0645333333333,2.07993222222222,2.05891444444444,18.0663111111111,17.9048222222222,0,0,0,0,-2.77777777777778,0,-23.1666666666667,-4.38888888888889,34.75,38.5551111111111,36.687,37.937,35.5137777777778,0,0,0,1677878609.1,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.8676872,0.115248742964354,0.0193333974564741,0,0.233236925,0.00971091557223242,0.00128143919846982,1,1,2,"1/2",3.92121,2.72086,0.0930059,0.0918176,0.103441,0.100697,28706.3,28848,29433.3,29388.7,34970,35130.7,41467.8,41879.8,2.59707,2.08905,0.210792,0,29.3357,999.9,47.2,32.4,25.8268,62.2239,31.9471,3,0.152612,-6.66667,20.2358,5.22103,12.0159,4.99025,3.28925,9999,9999,9999,999.9,1.86765,1.86663,1.86615,1.86602,1.86786,1.87029,1.869,1.87041,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1076,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40601.1,1390,1.57959,2.21924,2.64648,2.99683,3.04443,2.44751,39.1924,24.0963,18,1147.36,591.143,43.0731,29.3695,29.9998,29.1134,29.0109,31.6011,0,100,132.771,420.189,23.4144,100.665,100.581,4
23,1677878612.5,272,2023-03-03 15:23:32,15:23:32,5,"bou_cur19_t2_ch4","stan",1677878609.7,0.00075850013052743,0.75850013052744,2.29068511002668,419.366498412981,237.110881655188,21.1896339851274,37.4770763153676,0.0223641548284282,3.44475950232665,0.0222838049071315,0.013934573015858,0,32.7479446637989,32.82896,5.00375664204581,41.4136401342248,2.08250494479445,5.028548415558,2.92125169725135,-33.4498557562601,16.3205352725539,1.08370158965074,-16.0456188940555,2.29068511002668,0.75850013052744,2.50237580287968,430.126533958485,429.357090909091,-0.0234583575853951,64.1245764747666,0.757621696578282,23.06558779,23.3031242424242,-3.74894709811481e-06,90.14,0,0,1,0,46279,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878609.7,419.3665,420.2039,23.30312,23.06532,422.1514,23.41074,1000.0199,89.26574,0.10018803,32.91684,32.82896,999.9,0,0,10011.62,0,0.281038,-0.8373382,429.3724,430.1249,0.2378114,420.2039,23.06532,2.080171,2.058943,18.06814,17.90503,0,0,0,0,-1.8,0,-6.35,0.25,34.75,38.5124,36.6312,37.906,35.5124,0,0,0,1677878613.9,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.855999390243902,0.127391477351916,0.0214452920308103,0,0.234543024390244,0.0212968850174218,0.00223912445310176,1,1,2,"1/2",3.92132,2.72089,0.0930066,0.0918161,0.103446,0.100698,28706,28848.3,29433,29389,34969.6,35130.9,41467.6,41880.1,2.59635,2.08915,0.21448,0,29.4331,999.9,47.2,32.4,25.8251,62.3239,31.875,3,0.152419,-6.66667,20.2362,5.22178,12.0159,4.99005,3.28923,9999,9999,9999,999.9,1.86766,1.86663,1.86614,1.86602,1.86784,1.87029,1.86902,1.8704,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1076,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40601.2,1390.1,1.57837,2.22656,2.64648,2.99683,3.04443,2.47803,39.1676,24.0963,18,1146.48,591.239,43.2361,29.3655,29.9999,29.1148,29.0128,31.6013,0,100,134.382,420.189,23.4144,100.664,100.582,4
24,1677878617.5,277,2023-03-03 15:23:37,15:23:37,5,"bou_cur19_t2_ch4","stan",1677878615,0.00076243522161245,0.762435221612456,2.51062186521253,419.30699825643,219.571872594663,19.6218687843655,37.4710421828129,0.0221300669952951,3.44213922207499,0.0220513274738717,0.0137891306440356,0,32.9196140841407,32.9894333333333,5.04910821766306,41.015489551942,2.08258842847962,5.07756569830095,2.96651978918345,-33.6233932731093,18.5675705634822,1.23586250464584,-13.8199602049812,2.51062186521253,0.762435221612456,2.46646493846336,430.14215438658,429.321345454545,0.00460777293530255,64.1245764747666,0.766177971897825,23.0656533333333,23.3058442424242,8.43579589806987e-06,90.14,0,0,1,0,46218,0,0,0,0,3.21,0.5,"0: Broadleaf",2,FALSE,1677878615,419.307,420.215555555556,23.3045,23.0654555555556,422.091666666667,23.4120888888889,999.973555555555,89.2641555555555,0.100062877777778,33.0894888888889,32.9894333333333,999.9,0,0,10000.8222222222,0,0.281038,-0.908708444444444,429.311777777778,430.137,0.239047,420.215555555556,23.0654555555556,2.08025666666667,2.05891777777778,18.0688,17.9048666666667,0,0,0,0,-0.611111111111111,0,-2.27777777777778,0.555555555555556,34.729,38.493,36.625,37.875,35.5,0,0,0,1677878618.7,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.862424487804878,-0.112178696864112,0.0298517576784643,0,0.236104463414634,0.0233633728222997,0.00238154024865812,1,1,2,"1/2",3.92122,2.72066,0.0930017,0.0918183,0.103451,0.100698,28706.1,28848.5,29432.9,29389.2,34969.4,35131.2,41467.6,41880.4,2.5967,2.08907,0.217661,0,29.5315,999.9,47.2,32.4,25.8281,62.4539,31.9511,3,0.152208,-6.66667,20.2362,5.22178,12.0159,4.99025,3.28925,9999,9999,9999,999.9,1.86762,1.86662,1.86615,1.86602,1.86783,1.87028,1.86899,1.8704,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1076,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40601.3,1390.2,1.57837,2.21802,2.64648,2.99805,3.04443,2.49756,39.1676,24.0875,18,1146.96,591.2,43.3937,29.3617,29.9998,29.1171,29.0146,31.599,0,100,135.879,420.189,23.4144,100.664,100.582,4
25,1677879561.5,1221,2023-03-03 15:39:21,15:39:21,5,"poa_pra20_t2_ch4","stan",1677879558.5,0.00063055715857631,0.630557158576316,3.53715174104809,419.345634729005,244.042026495152,21.8066756155592,37.4711452722585,0.034338046872749,3.83865373671259,0.034168310219866,0.0213703739366197,0,27.4509952771287,27.4415818181818,3.67304337413485,56.0991983508617,2.07708152055201,3.70251551111534,1.59596185358284,-27.8075706932155,28.2674203755553,1.59733027268259,2.05717995502236,3.53715174104809,0.630557158576316,3.55192717830644,430.138485127687,429.340721212121,0.0022450522579942,64.1387093107667,0.623221131625353,23.1110935456236,23.2490157575758,-0.00162279132734231,90.1279288693928,0,0,1,0,47170,0,0,0,0,2.18,0.5,"0: Broadleaf",2,FALSE,1677879558.5,419.345636363636,420.174363636364,23.2449545454545,23.1106909090909,422.130272727273,23.3531727272727,1000.01890909091,89.2562636363636,0.0999670454545455,27.5781727272727,27.4415818181818,999.9,0,0,10000.5663636364,0,0.281038,-0.828832454545455,429.325181818182,430.114545454545,0.134254454545455,420.174363636364,23.1106909090909,2.07475727272727,2.06277454545455,18.0267,17.9345909090909,0,0,0,0,-8.04545454545454,0,-11.8181818181818,-3.13636363636364,34.8692727272727,38.6078181818182,36.7612727272727,38.0565454545455,35.4313636363636,0,0,0,1677879563.1,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.80999225,-0.023572818011258,0.0288716618206763,1,0.010288712,0.806802174709193,0.0841618849976087,0,1,2,"1/2",3.92102,2.72076,0.0929569,0.091767,0.10322,0.10079,28700.5,28841.3,29428,29381.8,34973.4,35118.9,41460.4,41869.6,2.59158,2.08365,-0.0187308,0,27.7999,999.9,47.2,32.5,25.9758,62.734,31.8309,3,0.159197,-0.498625,20.3521,5.22687,12.0159,4.99085,3.28993,9999,9999,9999,999.9,1.86768,1.86667,1.86615,1.866,1.86791,1.87031,1.86902,1.87042,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.784,-0.1082,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40617,1405.9,1.57959,2.21924,2.64648,2.99805,3.04443,2.47437,39.292,24.14,18,1144.03,588.656,26.9802,29.7272,29.992,29.2945,29.1776,31.6158,0,100,26.6091,420.189,23.8093,100.647,100.557,4
26,1677879566.5,1226,2023-03-03 15:39:26,15:39:26,5,"poa_pra20_t2_ch4","stan",1677879564,0.00053954316353412,0.539543163534125,3.57290570349485,419.35988723493,211.893727330456,18.9335900973678,37.471558541239,0.0289714996043119,3.84048859663237,0.0288506286017257,0.0180424604731484,0,27.557322422607,27.5321333333333,3.69255864681746,55.7679656977212,2.07545732090486,3.72159409965651,1.61710132591259,-23.7938535118549,27.735286291646,1.56790764844283,5.50934042823396,3.57290570349485,0.539543163534125,3.54738471896719,430.126840304358,429.333787878788,0.00062159501779366,64.1387093107667,0.352452716032634,23.1133973966833,23.2123515151515,-0.00743131795569889,90.1279288693928,0,0,1,0,47058,0,0,0,0,2.18,0.5,"0: Broadleaf",2,FALSE,1677879564,419.359888888889,420.188111111111,23.2273111111111,23.1124222222222,422.144777777778,23.3357111111111,999.995777777778,89.2543888888889,0.0997903777777778,27.6660888888889,27.5321333333333,999.9,0,0,10007.3666666667,0,0.281038,-0.828192888888889,429.332333333333,430.129555555555,0.114899433333333,420.188111111111,23.1124222222222,2.07314,2.06288555555556,18.0142888888889,17.9354444444444,0,0,0,0,-8.88888888888889,0,-10.4444444444444,-0.111111111111111,34.8051111111111,38.562,36.701,37.993,35.375,0,0,0,1677879567.9,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.814028175,-0.122910675422137,0.0297017528547454,0,0.0480341245,0.784345867992496,0.0831631656631342,0,0,2,"0/2",3.92108,2.72049,0.0929569,0.0917573,0.103101,0.100795,28701.2,28842.6,29428.7,29382.8,34978.6,35120,41461,41871.3,2.59212,2.08367,-0.0115037,0,27.7516,999.9,47.2,32.5,25.9764,62.654,31.8389,3,0.156202,1.05105,20.3526,5.22268,12.0159,4.98985,3.2893,9999,9999,9999,999.9,1.86768,1.86666,1.86615,1.86601,1.86788,1.87034,1.869,1.87041,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1086,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40617.1,1406,1.57959,2.21924,2.64648,2.99805,3.04443,2.5293,39.292,24.14,18,1144.71,588.676,26.9575,29.7247,29.9957,29.2945,29.1776,31.6175,0,100,26.6117,420.189,23.8093,100.648,100.56,4
27,1677879571.5,1231,2023-03-03 15:39:31,15:39:31,5,"poa_pra20_t2_ch4","stan",1677879568.7,0.00037286148665227,0.372861486652274,3.47888216261618,419.370098389968,129.583395364212,11.578778342991,37.4723428050938,0.0198215832139038,3.83839118827796,0.0197648925426139,0.0123581376685526,0,27.6273574744875,27.58375,3.70372328831754,55.5715922497634,2.07256131339403,3.72953379503509,1.63116197492351,-16.4431915613653,24.5859884276595,1.39124502722215,9.53404189351634,3.47888216261618,0.372861486652274,3.50956333729742,430.110400553696,429.324078787878,0.00136215413684911,64.1387093107667,0.226263309452642,23.1167531782721,23.1820545454545,-0.00532271359784353,90.1279288693928,0,0,1,0,47105,0,0,0,0,2.18,0.5,"0: Broadleaf",2,FALSE,1677879568.7,419.3701,420.1626,23.19498,23.11558,422.155,23.3037,999.9802,89.25401,0.0998637,27.70256,27.58375,999.9,0,0,9999.876,0,0.281038,-0.7925568,429.3283,430.1048,0.07940789,420.1626,23.11558,2.070245,2.06316,17.99206,17.93755,0,0,0,0,-1.8,0,-6.1,-0.45,34.7624,38.5062,36.6808,37.937,35.3309,0,0,0,1677879572.7,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.80897905,-0.0390405703564709,0.0318642174413165,1,0.0885425395,0.195977430619137,0.0514504324050377,0,1,2,"1/2",3.92101,2.72061,0.0929582,0.0917619,0.103015,0.100808,28701.3,28843.2,29428.8,29383.6,34982.2,35120.2,41461.2,41872.1,2.59155,2.08367,-0.00618398,0,27.7085,999.9,47.2,32.5,25.9751,62.604,31.875,3,0.156659,1.42732,20.3503,5.22328,12.0159,4.99,3.2893,9999,9999,9999,999.9,1.86768,1.86667,1.86615,1.86601,1.86789,1.87033,1.86902,1.87042,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1089,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40617.2,1406.1,1.57959,2.22168,2.64648,2.99805,3.04443,2.4939,39.292,24.14,18,1143.99,588.676,26.8231,29.7208,29.9987,29.2945,29.1776,31.6175,0,100,26.6891,420.189,23.8093,100.649,100.563,4
28,1677879576.5,1236,2023-03-03 15:39:36,15:39:36,5,"poa_pra20_t2_ch4","stan",1677879574,0.00025149813569712,0.251498135697128,3.55918731282042,419.377998353007,-16.2955841063899,-1.45611044047374,37.4739977358244,0.0132789715568747,3.84081351422856,0.0132535188907995,0.00828573201592848,0,27.6697060398333,27.6197222222222,3.71152145740404,55.4656133829335,2.07076591795433,3.73342291134113,1.64075553944971,-11.0910677842434,20.8469385093411,1.17923630663939,10.9351070317371,3.55918731282042,0.251498135697128,3.5715723585537,430.12163011016,429.32443030303,7.69411962152991e-05,64.1387093107667,0.217035173514142,23.1214066568206,23.1697472727273,-0.00066034169216967,90.1279288693928,0,0,1,0,47071,0,0,0,0,2.18,0.5,"0: Broadleaf",2,FALSE,1677879574,419.378,420.176888888889,23.1743,23.1207444444444,422.163,23.2832555555556,1000.00877777778,89.2560777777778,0.100058888888889,27.7204,27.6197222222222,999.9,0,0,10008.3444444444,0,0.281038,-0.798645,429.327666666667,430.121555555556,0.0535628111111111,420.176888888889,23.1207444444444,2.06844777777778,2.06366666666667,17.9782777777778,17.9414777777778,0,0,0,0,-1.66666666666667,0,-14.6666666666667,-1.61111111111111,34.75,38.465,36.625,37.9025555555556,35.3051111111111,0,0,0,1677879578.1,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.811727175,0.0895723114446537,0.028803528822774,1,0.0991741975,-0.285232172983115,0.0319107929033226,0,1,2,"1/2",3.92101,2.72055,0.0929603,0.0917682,0.10298,0.10082,28701.1,28842.4,29428.7,29382.9,34983.6,35119,41461.3,41871.2,2.59095,2.08385,-0.00317395,0,27.6712,999.9,47.2,32.5,25.9753,62.524,31.883,3,0.157241,1.85472,20.3459,5.22283,12.0159,4.9901,3.28925,9999,9999,9999,999.9,1.86768,1.86665,1.86615,1.86602,1.86789,1.87034,1.86902,1.87042,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.109,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40617.3,1406.2,1.57959,2.22046,2.64648,2.99805,3.04443,2.5061,39.292,24.14,18,1143.25,588.811,26.7535,29.7163,29.9999,29.2945,29.1776,31.6169,0,100,26.5811,420.189,23.8093,100.649,100.561,4
29,1677879581.5,1241,2023-03-03 15:39:41,15:39:41,5,"poa_pra20_t2_ch4","stan",1677879578.7,0.00019845035669869,0.198450356698696,3.80806487204247,419.374298238514,-167.217201775633,-14.9419234214067,37.473768144942,0.0104687727795101,3.83803402902444,0.010452934788199,0.00653450519623726,0,27.683701426475,27.61917,3.71140163676967,55.4299679164933,2.06983772703812,3.73414924243937,1.64156390973154,-8.75166073041249,21.635146430289,1.2247256536654,14.1082113535419,3.80806487204247,0.198450356698696,3.66166023083205,430.192772568442,429.344636363636,0.0135464675744876,64.1387093107667,0.176978744161456,23.1220454530356,23.16042,-0.00021356224480421,90.1279288693928,0,0,1,0,47136,0,0,0,0,2.18,0.5,"0: Broadleaf",2,FALSE,1677879578.7,419.3743,420.2226,23.16385,23.12159,422.159,23.27293,1000.0014,89.25604,0.10033759,27.72373,27.61917,999.9,0,0,9998.366,0,0.281038,-0.8483153,429.319,430.1686,0.04228918,420.2226,23.12159,2.067515,2.063741,17.97109,17.94206,0,0,0,0,-2,0,-5.25,-0.35,34.7059,38.406,36.5935,37.8435,35.25,0,0,0,1677879582.9,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.817632146341464,-0.0444516585365846,0.0276521630103201,1,0.0773160902439024,-0.31690366620209,0.0321517102294488,0,1,2,"1/2",3.92107,2.72141,0.0929654,0.0917714,0.102951,0.100822,28700.9,28841.5,29428.6,29382.2,34984.4,35118,41460.9,41870.1,2.59203,2.08395,-0.000879169,0,27.6391,999.9,47.2,32.5,25.9752,62.594,31.8429,3,0.158318,2.14174,20.3428,5.22687,12.0159,4.9909,3.28998,9999,9999,9999,999.9,1.86766,1.86665,1.86614,1.86601,1.86789,1.87032,1.86902,1.87041,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1091,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40617.4,1406.3,1.57959,2.2229,2.64648,2.99805,3.04443,2.50366,39.292,24.14,18,1144.59,588.913,26.5957,29.7112,30.0008,29.2945,29.18,31.6158,0,100,26.4621,420.189,23.8093,100.648,100.558,4
30,1677879586.5,1246,2023-03-03 15:39:46,15:39:46,5,"poa_pra20_t2_ch4","stan",1677879584,0.00014990947654715,0.149909476547158,3.50607266429656,419.446553932012,-293.603150203975,-26.234630596106,37.4792483989739,0.0078960978591119,3.83974966495719,0.00788708808011189,0.00493023866820931,0,27.6877973165853,27.6242666666667,3.71250763468758,55.4288303210073,2.06910521929681,3.73290435196614,1.64340241539077,-6.61100791572969,19.408204791798,1.09816835608642,13.8953652321547,3.50607266429656,0.149909476547158,3.02296720007106,430.16946297981,429.433993939394,0.0266072678630764,64.1387093107667,0.133706653706453,23.1246343487284,23.1535945454545,-0.00015180901496438,90.1279288693928,0,0,1,0,47055,0,0,0,0,2.18,0.5,"0: Broadleaf",2,FALSE,1677879584,419.446555555556,420.224555555556,23.1562555555556,23.1243333333333,422.231555555556,23.2654,1000.04044444444,89.2537666666667,0.100283444444444,27.7180222222222,27.6242666666667,999.9,0,0,10004.7822222222,0,0.281038,-0.777886222222222,429.389888888889,430.172,0.0319160777777778,420.224555555556,23.1243333333333,2.06678222222222,2.06393222222222,17.9654555555556,17.9435111111111,0,0,0,0,-8.22222222222222,0,-11.1111111111111,-2.55555555555556,34.6525555555556,38.368,36.5413333333333,37.7913333333333,35.215,0,0,0,1677879587.7,0,0,"--:--:--",1675442540.1,1677795205.1,0,-0.357,0,-3.225,-0.112,420,23,0.26,0.3,-0.805160475,-0.0231435309568456,0.0319531647501366,1,0.052035005,-0.183936862288931,0.0183532386280453,0,1,2,"1/2",3.92102,2.72099,0.0929761,0.0917726,0.102931,0.100827,28700.3,28841.3,29428.3,29381.9,34984.7,35117.6,41460.3,41869.9,2.59197,2.08415,0.000923872,0,27.6094,999.9,47.2,32.5,25.9736,62.694,31.859,3,0.158951,2.25707,20.3412,5.22702,12.0159,4.9909,3.28995,9999,9999,9999,999.9,1.86768,1.86663,1.86615,1.86601,1.8679,1.87034,1.86898,1.8704,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.785,-0.1092,-1.50403332455836,-0.00348439520733266,1.22462818760963e-06,-3.73416219071984e-10,-0.159665020329453,-0.0186159055253633,0.00142953946339238,-2.30398090855846e-05,9,2327,1,29,40617.4,1406.4,1.57959,2.21924,2.64648,2.99805,3.04443,2.53174,39.292,24.14,18,1144.52,589.068,26.4361,29.7057,30.0007,29.2945,29.18,31.6131,0,100,26.3387,420.189,23.8093,100.647,100.557,4
