"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
21,1679621266.5,755.900000095367,2023-03-23 20:27:46,20:27:46,5,"albert","sch_sco32_t4_ch5",1679621263.7,0.00028151017690866,0.281510176908669,-2.18859935434549,420.51260063335,620.06817515778,55.6698564427829,37.7537132972243,0.0164037519634713,4.21470614012327,0.0163683657812314,0.0102334014976621,0,27.4255273134502,27.51581,3.68903404162059,59.6494044694213,2.19555819275698,3.68077135436031,1.49347584886361,-12.4145988016723,-8.70719445817653,-0.448065037884464,-21.5698582977333,-2.10915498722256,0.273487334084427,-2.18859935434549,430.44508517288,431.058490909091,0.0002463373271236,64.9394254924972,0.281510176908669,24.381612735204,24.4565896969697,3.63470989437576e-05,98.5571141173692,2,0,1,0,47373,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621263.7,420.5126,419.9663,24.45481,24.38172,417.1889,24.09948,500.0889,89.68014,0.10007881,27.47749,27.51581,999.9,0,0,9993.368,0,0.772297,0.5461852,431.0539,430.4619,0.0730936,419.9663,24.38172,2.19311,2.186554,18.91208,18.86414,0,0,0,0,2.13579,0,-0.68823,-1.63198,34.7934,41.1746,37.6998,40.7624,36.3435,0,0,0,1679621299.4,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.52698595,0.115576930581613,0.0503479459168644,0,0.08748318,-0.0741924652908069,0.0145421604981034,1,1,2,"1/2",2.97995,2.72833,0.0851796,0.0860646,0.107756,0.108437,27431.8,27086.7,30513.9,29883.1,37548.7,35060.3,46661.3,44428.9,1.8772,1.8586,0.0998527,0,25.884,999.9,55,30.7,27.1955,63.19,17.9928,1,-0.0572891,-0.958219,20.2204,5.24005,11.968,4.97315,3.291,9999,9999,9999,999.9,4.97292,1.87699,1.87511,1.8779,1.87468,1.87827,1.87531,1.87649,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.324,0.3553,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,6.1,6,1.09741,2.55371,1.39893,2.34619,1.44897,2.48657,36.1285,24.0963,18,489.21,448.582,27.7056,26.3153,29.9999,26.1165,26.1827,22.0061,20.1857,47.3931,27.6873,420,24.3244,100.854,102.171,5
22,1679621271.5,760.900000095367,2023-03-23 20:27:51,20:27:51,5,"albert","sch_sco32_t4_ch5",1679621269,0.00025982196167318,0.259821961673187,-2.21236869692276,420.47566730616,640.016905691789,57.461335508881,37.7507112351733,0.0151453317374207,4.21984192323352,0.0151151978772682,0.00944970103043053,0,27.4304739576557,27.5145111111111,3.68875370602471,59.6595683887222,2.19604639797001,3.68096259708298,1.49270730805471,-11.4581485097876,-8.22033758858824,-0.42249608917034,-20.1009821875461,-2.03997864441003,0.243551044556823,-2.21236869692276,430.416633316591,431.034672727272,0.00070829038154569,64.9394254924972,0.259821961673187,24.3944826147604,24.4636678787879,3.72729993640743e-05,98.5571141173692,2,0,1,0,47351,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621269,420.475666666667,419.944777777778,24.4600444444444,24.3949444444444,417.152555555556,24.1046111111111,500.005333333333,89.6812,0.0997651555555556,27.4783777777778,27.5145111111111,999.9,0,0,10009.5111111111,0,0.772297,0.531039888888889,431.018555555556,430.445555555556,0.0650938,419.944777777778,24.3949444444444,2.19360666666667,2.18777,18.9157222222222,18.8730333333333,0,0,0,0,2.1856,0,-0.546955555555556,-1.64317777777778,34.7705555555556,41.236,37.722,40.8052222222222,36.3538888888889,0,0,0,1679621304.2,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.52775805,0.16958402251407,0.0450366908675304,0,0.08143575,-0.141397082926829,0.0141172724338131,0,0,2,"0/2",2.98001,2.72829,0.0851783,0.0860725,0.107779,0.108488,27431.8,27086.3,30513.8,29883,37547.6,35058.2,46661.2,44428.7,1.87735,1.85842,0.099577,0,25.8867,999.9,55.1,30.7,27.2472,63.05,17.9487,1,-0.057782,-0.914627,20.2207,5.2399,11.968,4.9731,3.291,9999,9999,9999,999.9,4.97295,1.87704,1.87514,1.87794,1.87469,1.8783,1.87533,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.324,0.3556,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,6.2,6.1,1.09741,2.57202,1.39893,2.34619,1.44897,2.37549,36.105,24.0875,18,489.292,448.468,27.6885,26.313,30,26.1165,26.182,22.0046,20.1857,47.7877,27.6706,420,24.3244,100.854,102.171,5
23,1679621276.5,765.900000095367,2023-03-23 20:27:56,20:27:56,5,"albert","sch_sco32_t4_ch5",1679621273.7,0.00023981854533281,0.239818545332815,-1.98073566701455,420.528800573582,633.023596155296,56.8328879110801,37.755095278496,0.013984953176834,4.21545064390662,0.0139592289702824,0.0087268253339115,0,27.4373905081779,27.51471,3.688796630458,59.672421378483,2.19694018335603,3.68166756535912,1.49185644710197,-10.5759978491771,-7.51332718127751,-0.386567233898124,-18.4758922643528,-1.95492282972224,0.223680913000025,-1.98073566701455,430.527301002347,431.080848484849,0.00057337760481021,64.9394254924972,0.239818545332815,24.4127560397304,24.4763678787879,6.79687585018126e-05,98.5571141173692,2,0,1,0,47330,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621273.7,420.5288,420.019,24.47025,24.41047,417.2052,24.11457,500.0738,89.67995,0.10009652,27.48165,27.51471,999.9,0,0,9995.746,0,0.772297,0.5097688,431.0775,430.5284,0.05978832,420.019,24.41047,2.194491,2.18913,18.92216,18.88298,0,0,0,0,2.04771,0,-0.73424,-1.66465,34.8186,41.2686,37.7624,40.8498,36.4184,0,0,0,1679621309.6,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.532270512195122,-0.166184278745643,0.0353337928363354,0,0.0705142170731707,-0.0895055707317071,0.00909809791134073,1,1,2,"1/2",2.98,2.72855,0.085185,0.0860609,0.107815,0.108502,27432,27086.9,30514.2,29883.1,37546.8,35058.1,46662.1,44429.3,1.8775,1.85828,0.0990108,0,25.8901,999.9,55.1,30.7,27.2485,63.18,17.9928,1,-0.0577058,-0.900877,20.2207,5.2399,11.968,4.97315,3.291,9999,9999,9999,999.9,4.97292,1.87698,1.8751,1.87791,1.87468,1.87825,1.87531,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.323,0.3558,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,6.3,6.2,1.09741,2.55493,1.39893,2.34619,1.44897,2.49268,36.105,24.0963,18,489.359,448.371,27.6674,26.313,30.0001,26.1143,26.1816,22.0097,20.4706,48.164,27.6553,420,24.3201,100.855,102.172,5
24,1679621281.5,770.900000095367,2023-03-23 20:28:01,20:28:01,5,"albert","sch_sco32_t4_ch5",1679621279,0.00030760692194741,0.307606921947414,-2.51613605148549,420.519445173555,630.821515857286,56.636175171328,37.7549153938296,0.0179490806609366,4.2143260166816,0.0179067187515775,0.0111954968648707,0,27.4269488694216,27.5168,3.68924772306767,59.6807518436049,2.1975147874058,3.68211646053731,1.49173293566187,-13.5654652578809,-7.51283740858905,-0.386653241233832,-21.4649559077038,-2.33018806239701,0.314006151514925,-2.51613605148549,430.369226754661,431.073921212121,0.00040414531193997,64.9394254924972,0.307606921947414,24.3924735984364,24.4747115151515,-3.65462540233385e-06,98.5571141173692,2,0,1,0,47316,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679621279,420.519444444445,419.917222222222,24.4762222222222,24.3923,417.195444444444,24.1203777777778,500.057111111111,89.6814888888889,0.100127222222222,27.4837333333333,27.5168,999.9,0,0,9992.01444444444,0,0.772297,0.601650555555556,431.070333333333,430.416555555556,0.0839116777777778,419.917222222222,24.3923,2.19506222222222,2.18753888888889,18.9263333333333,18.8713333333333,0,0,0,0,2.17096666666667,0,-0.801044444444444,-1.62453333333333,34.8954444444444,41.2982222222222,37.7844444444444,40.9025555555556,36.437,0,0,0,1679621314.4,0,1679620905,20:21:45,1679620900.5,1679620905,2,-0.136,-0.002,3.321,0.349,420,25,0.32,0.21,0.543565707317073,0.215504571428571,0.0486161223480261,0,0.0696640536585366,-0.00087552752613227,0.00830558369326932,1,1,2,"1/2",2.98016,2.72839,0.0851823,0.0860758,0.107811,0.108437,27432.4,27086.6,30514.6,29883.4,37547.3,35060.8,46662.5,44429.4,1.87755,1.85837,0.0991523,0,25.8932,999.9,55.1,30.7,27.2465,63.22,17.8526,1,-0.0577439,-0.900863,20.2207,5.2399,11.968,4.97315,3.291,9999,9999,9999,999.9,4.97293,1.877,1.87507,1.87791,1.87466,1.87825,1.87531,1.8765,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.324,0.3558,1.8553118171717,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,2.80320128510404e-06,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,6.3,6.3,1.09741,2.56958,1.39893,2.34619,1.44897,2.35352,36.105,24.0875,18,489.386,448.433,27.6497,26.3112,30.0001,26.1143,26.1816,22.0084,20.4706,48.5421,27.6421,420,24.3217,100.856,102.173,5
25,1679622121,1610.40000009537,2023-03-23 20:42:01,20:42:01,5,"albert","sch_sco32_t4_ch5",1679622118.25,-2.91489570141916e-05,-0.0291489570141916,0.429118089328946,419.972599878905,802.303004037045,72.0488482299302,37.7146065229083,-0.00172091670561101,4.2182464136418,-0.00172130684659195,-0.00107578172004286,0,20.0500952743737,19.9689,2.34209760388403,36.0533501373623,0.848377354614979,2.35311656581895,1.49372024926905,1.28546900432585,17.2379888294413,0.82167289777181,19.345130731539,0.0754583171696071,-0.0484456657552041,0.429118089328946,423.978965846579,423.93576969697,-0.01581955210901,64.8484185390441,-0.0291489570141916,9.46026488299914,9.45016175757576,0.00030352371766357,98.1396175459096,1,0,1,0,48538,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622118.25,419.9726,419.9877,9.447142,9.46029,416.5276,9.383308,500.027,89.70275,0.09979077,20.0447,19.9689,999.9,0,0,10002.055,0,0.772297,-0.0149963269,423.9782,423.9988,-0.013148402,419.9877,9.46029,0.8474346,0.8486141,4.527708,4.547583,0,0,0,0,2.15336,0,-2.30957,-0.7785,33.6872,38.4998,36.2246,37.0122,34.2998,0,0,0,1679622153.8,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.012834166975,-0.110886340739212,0.0283084215906433,0,-0.0431381915,0.215881412307692,0.0233396742501929,0,0,2,"0/2",2.97935,2.72788,0.0848816,0.0858736,0.0541165,0.0546531,27416.3,27068.5,30488.3,29858.4,39806.6,37173.9,46628.4,44395.3,1.8734,1.81895,-0.0219755,0,20.329,999.9,51.8,30.8,25.7536,63.4001,19.2348,1,-0.0145198,3.43981,20.1887,5.23691,11.9727,4.97205,3.29033,9999,9999,9999,999.9,4.97292,1.8771,1.87515,1.87799,1.87469,1.87834,1.87538,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0639,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,3,3,1.08643,2.55981,1.39893,2.34497,1.44897,2.49512,36.4107,24.0787,18,489.976,427.563,16.6016,26.6914,29.9992,26.526,26.5928,21.7706,58.5574,9.35431,16.6305,420,9.40668,100.777,102.091,5
26,1679622126,1615.40000009537,2023-03-23 20:42:06,20:42:06,5,"albert","sch_sco32_t4_ch5",1679622123.5,-1.39363908519616e-05,-0.0139363908519616,0.299255018087721,419.952222138104,982.759234771227,88.2547551320168,37.7129811866611,-0.0008228861523697,4.22193133783612,-0.0008229752665114,-0.00051435153441916,0,20.0466773831653,19.9707666666667,2.3423684151734,36.0662164899248,0.848648593239228,2.35302916643974,1.49371982193417,0.614594836571507,16.6916025675977,0.794939355793835,18.1011367599631,0.278851101989873,-0.0131098330920875,0.299255018087721,424.035843337985,423.954278787879,-0.00025255364695673,64.8484185390441,-0.0139363908519616,9.45375969900621,9.45018303030302,-2.84430081581044e-05,98.1396175459096,1,0,1,0,48672,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622123.5,419.952222222222,420.027111111111,9.45011111111111,9.45366888888889,416.507222222222,9.38623777777778,500.052111111111,89.7031333333333,0.0998947222222222,20.0441,19.9707666666667,999.9,0,0,10013.68,0,0.772297,-0.0749647555555555,423.958666666667,424.035666666667,-0.00355837111111111,420.027111111111,9.45366888888889,0.847704555555556,0.848023777777778,4.53226111111111,4.53764,0,0,0,0,2.05677777777778,0,-2.65675555555556,-0.725388888888889,33.4164444444444,38.3885555555555,36.1108888888889,36.868,34.1941111111111,0,0,0,1679622158.6,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.037611393225,-0.131647686787992,0.0315291414489332,0,-0.02348265575,0.183549121463415,0.0181795291671685,0,0,2,"0/2",2.97962,2.72843,0.0848821,0.085868,0.0541153,0.05463,27417.2,27069.2,30489.3,29859,39807.8,37175.6,46629.7,44396.2,1.87375,1.8192,-0.0211932,0,20.3273,999.9,51.8,30.8,25.7555,63.2301,19.1106,1,-0.0152769,3.40166,20.1895,5.23661,11.973,4.97245,3.2903,9999,9999,9999,999.9,4.9729,1.8771,1.87514,1.87799,1.87469,1.87835,1.87538,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0639,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,3.1,3.1,1.08643,2.56958,1.39893,2.34497,1.44897,2.43652,36.4107,24.07,18,490.144,427.696,16.6297,26.6847,29.9994,26.5226,26.5906,21.7705,58.5574,8.55852,16.6534,420,9.3916,100.78,102.093,5
27,1679622131,1620.40000009537,2023-03-23 20:42:11,20:42:11,5,"albert","sch_sco32_t4_ch5",1679622128.2,-3.73386187452688e-06,-0.00373386187452688,-0.106073254549247,419.968000030016,-350.610661641787,-31.4861426302364,37.7146898133695,-0.00022050980985273,4.21408793648635,-0.0002205162203743,-0.00013782206177315,0,20.0426117643445,19.96974,2.34221946556893,36.0708969770253,0.848644191579551,2.35271163930323,1.49357527398938,0.164663308666636,16.3985676194822,0.782424282970643,17.3456552111194,0.0375524679441036,-0.00249494345093924,-0.106073254549247,423.970600876959,423.993339393939,0.00138233550620257,64.8484185390441,-0.00373386187452688,9.45084460581807,9.44978884848484,5.89607531615899e-06,98.1396175459096,1,0,1,0,48468,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622128.2,419.968,419.978,9.449989,9.450666,416.523,9.386119,500.114,89.70352,0.10020269,20.04192,19.96974,999.9,0,0,9988.807,0,0.772297,-0.009936513,423.9748,423.9849,-0.00067691872,419.978,9.450666,0.8476974,0.8477579,4.532134,4.533159,0,0,0,0,2.11632,0,-2.69638,-0.73553,33.3936,38.2935,36.0559,36.7309,34.1311,0,0,0,1679622164,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.0321283136341463,0.027372680174216,0.0323366418332275,1,-0.0127851449073171,0.11612944489338,0.0119577755760038,0,1,2,"1/2",2.97977,2.72859,0.0848925,0.0858784,0.0541152,0.0546189,27417.1,27068.8,30489.5,29858.9,39807.9,37176.1,46629.8,44396.3,1.87365,1.81907,-0.0216141,0,20.3248,999.9,51.7,30.8,25.7055,63.6301,18.6458,1,-0.0157012,3.38252,20.1904,5.24065,11.9731,4.9734,3.291,9999,9999,9999,999.9,4.9729,1.87709,1.87515,1.87801,1.87468,1.87834,1.87538,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0639,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,3.2,3.2,1.08521,2.57446,1.39893,2.34497,1.44897,2.35474,36.4107,24.0612,18,490.074,427.604,16.6562,26.6785,29.9995,26.5204,26.5883,21.7694,58.5574,8.14597,16.6726,420,9.37581,100.781,102.093,5
28,1679622136,1625.40000009537,2023-03-23 20:42:16,20:42:16,5,"albert","sch_sco32_t4_ch5",1679622133.5,2.18245649185959e-06,0.00218245649185959,0.209522065123211,419.966888829715,-2156.71672466546,-193.685225278249,37.7153756643707,0.00012892845089422,4.22061496517822,0.00012892626292439,8.05791109000748e-05,0,20.0425629248199,19.9666777777778,2.34177524526392,36.0647305578544,0.84855409318298,2.35286408648401,1.49322115208094,-0.096246331291008,17.3589106402497,0.826955713371548,18.0896200223302,0.0967324462618939,0.00724749606462455,0.209522065123211,423.989631263269,423.94043030303,-0.00183241312588275,64.8484185390441,0.00218245649185959,9.44712211571751,9.44804509090909,-4.57984438884477e-05,98.1396175459096,1,0,1,0,48464,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622133.5,419.966888888889,419.994222222222,9.44878888888889,9.44682222222222,416.521777777778,9.38493333333333,500.097555555556,89.7056555555556,0.0999378555555556,20.0429666666667,19.9666777777778,999.9,0,0,10009.23,0,0.772297,-0.0272488088888889,423.973,423.999444444444,0.00196806666666666,419.994222222222,9.44682222222222,0.847609888888889,0.847433333333333,4.53066333333333,4.52768666666667,0,0,0,0,1.97082222222222,0,-3.04651111111111,-0.7224,33.4581111111111,38.229,35.9721111111111,36.6247777777778,34.09,0,0,0,1679622168.8,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.032296754475,0.0208596259699814,0.0322548228632342,1,-0.00393173668,0.0588636088750469,0.00610566168322072,1,2,2,"2/2",2.97963,2.7283,0.084887,0.0858756,0.0541061,0.0546001,27417.2,27068.9,30489.4,29858.8,39808.3,37176.8,46629.8,44396.2,1.87385,1.81918,-0.0215694,0,20.3227,999.9,51.7,30.8,25.7051,63.3101,18.778,1,-0.0160442,3.36955,20.1907,5.2402,11.9725,4.97335,3.291,9999,9999,9999,999.9,4.9729,1.87706,1.87514,1.87798,1.87468,1.87831,1.87534,1.87652,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0638,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,3.3,3.3,1.08521,2.56226,1.39893,2.34497,1.44897,2.43652,36.4107,24.07,18,490.16,427.647,16.6791,26.6722,29.9997,26.517,26.5861,21.7707,58.5574,7.75397,16.6958,420,9.364,100.781,102.093,5
29,1679622141,1630.40000009537,2023-03-23 20:42:21,20:42:21,5,"albert","sch_sco32_t4_ch5",1679622138.2,4.96550701225802e-06,0.00496550701225802,0.230303324928981,419.927399934925,-831.105717688653,-74.6375653650742,37.711638957789,0.00029324890740849,4.21465802035507,0.00029323757245275,0.00018327450112149,0,20.0416601705298,19.96838,2.34202216848231,36.0559919947034,0.848328180267793,2.35280776740912,1.49369398821452,-0.218978859240579,16.8597717249484,0.8043180077677,17.4451108734756,0.289002182333138,0.015799757870703,0.230303324928981,424.005769172182,423.940775757576,0.00027078410946483,64.8484185390441,0.00496550701225802,9.44352487097182,9.44516036363636,-3.98557886456211e-05,98.1396175459096,1,0,1,0,48531,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622138.2,419.9274,420.0084,9.446321,9.442033,416.4824,9.382495,500.0279,89.70511,0.10003004,20.04258,19.96838,999.9,0,0,9990.434,0,0.772297,-0.08103331,423.932,424.012,0.004288294,420.0084,9.442033,0.847383,0.8469983,4.526839,4.520351,0,0,0,0,2.05162,0,-3.16773,-0.68781,33.3995,38.1122,35.9183,36.5498,34.0561,0,0,0,1679622173.6,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.0472211124390244,-0.0516643137282229,0.0375871654508812,1,-0.00020785456585365,0.0334005392069686,0.00339273251363382,1,2,2,"2/2",2.97957,2.72845,0.0848872,0.085881,0.0540942,0.0545389,27417.3,27068.7,30489.4,29858.8,39808.6,37179.2,46629.6,44396.2,1.87385,1.8191,-0.0210144,0,20.32,999.9,51.6,30.8,25.6543,63.4701,19.1907,1,-0.0167073,3.34172,20.1913,5.2405,11.9722,4.97345,3.291,9999,9999,9999,999.9,4.97291,1.87702,1.87515,1.87794,1.87467,1.8783,1.87534,1.87651,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0638,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,3.4,3.4,1.08521,2.56226,1.39893,2.34497,1.44897,2.49756,36.4107,24.0787,18,490.141,427.587,16.7017,26.6666,29.9996,26.5142,26.584,21.7704,58.8409,6.94289,16.7191,420,9.35055,100.78,102.093,5
30,1679622146,1635.40000009537,2023-03-23 20:42:26,20:42:26,5,"albert","sch_sco32_t4_ch5",1679622143.5,9.67090510951651e-05,0.0967090510951651,0.0301678951503656,419.954333324845,400.378193627802,35.9561379455778,37.7141816916944,0.0057114139013404,4.21959136524333,0.00570712257222674,0.00356733688884308,0,20.0227718890749,19.9712888888889,2.34244418276726,36.0331680949739,0.847690765977521,2.35252910247368,1.49475341678974,-4.26486915329678,15.7825154540071,0.75204959964045,12.2696959003508,0.127756679130979,0.13134512771221,0.0301678951503656,423.974749904407,423.964872727273,0.00032144384320165,64.8484185390441,0.0967090510951651,9.40434562628407,9.43148612121212,-0.00012409134678848,98.1396175459096,1,0,1,0,48664,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622143.5,419.954333333333,420.004444444444,9.43919222222222,9.40354888888889,416.509333333333,9.37545666666667,500.077555555555,89.7053777777778,0.100057477777778,20.0406666666667,19.9712888888889,999.9,0,0,10006.02,0,0.772297,-0.0501505333333333,423.956222222222,423.991444444444,0.0356424,420.004444444444,9.40354888888889,0.846746333333333,0.843548888888889,4.51609666666667,4.46204111111111,0,0,0,0,2.07376666666667,0,-2.95447777777778,-0.603333333333333,33.187,38.0482222222222,35.8471111111111,36.4581111111111,33.951,0,0,0,1679622179,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.0448146831707317,-0.183954602926829,0.0374983516488298,0,0.00839116982439024,0.112394803848084,0.0138551853394322,0,0,2,"0/2",2.97966,2.72825,0.0848939,0.0858793,0.0540245,0.0543477,27417.2,27069,30489.6,29859,39811.7,37186.8,46629.7,44396.2,1.87388,1.8192,-0.0208579,0,20.3179,999.9,51.6,30.8,25.6565,63.2401,19.0585,1,-0.0170452,3.33174,20.1914,5.24065,11.9722,4.97345,3.291,9999,9999,9999,999.9,4.97291,1.87707,1.87515,1.87801,1.87469,1.87835,1.87536,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0636,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,3.5,3.5,1.08643,2.5708,1.39893,2.34497,1.44897,2.43286,36.4107,24.07,18,490.135,427.631,16.7256,26.6598,29.9996,26.5114,26.5818,21.7673,58.8409,6.52421,16.7392,420,9.35838,100.781,102.093,5
