"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_hum","AccH2O_des","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
11,1678483615.5,50,"20230310 15:26:55","15:26:55",5,"pas_smi15_t4_ch3","gibson",1678483612.7,1.75958255044734e-05,0.0175958255044734,-1.04488460927074,420.2886004793,1398.01125640324,126.024021925663,37.8870052435629,0.0016840777867015,3.86486997762707,0.00168367021560802,0.00105233049427518,0,27.9223645317275,27.4861,3.68262646340954,73.4230066267146,2.77427030053618,3.77847547791209,0.908356162873358,-0.775975904747278,91.635906700136,5.15309908067012,96.0130298760589,-1.04488460927074,0.0175958255044734,-0.922493022527689,433.170546861658,433.597351515152,-0.00251801246578219,67.0996269493433,0.00680179672846314,30.7683274165785,30.7718703030303,-8.09915452777739e-05,115.199567111425,14,3,1,0,47494,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483612.7,420.2886,419.8366,30.77557,30.76814,419.8943,30.38776,500.382,90.04516,0.1000526,27.92589,27.4861,999.9,0,0,10006.424,0,0.222567,0.4520843,433.6337,433.1643,0.007431981,419.8366,30.76814,2.771192,2.770523,22.71349,22.70951,0,0,0,0,1.61,0,-10.6,-2.15,38.062,43.125,40.7624,41.937,39.0062,0,0,0,1678483624.5,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.430253625,0.253617759849907,0.0378730809551372,0,0.01693515225,-0.0487463350469043,0.00519275146891871,1,1,2,"1/2",2.84208,2.71024,0.0904865,0.0904308,0.120887,0.12045,25599.6,22192.7,25195.2,23769.4,37831.3,34604,45592.8,42404.3,1.73267,1.8332,0.0370108,0,26.8863,999.9,53.711,33.415,30.846,53.5307,43.109,1,0.153351,-0.10844,20.2448,5.23346,11.992,4.95575,3.304,9999,9999,9999,999.9,1.86872,1.86447,1.87195,1.86295,1.86234,1.86874,1.85884,1.8652,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.395,0.3878,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2866.4,2866.3,1.05957,2.37671,1.44775,2.2998,1.44409,2.48657,40.451,24.1751,18,412.51,459.232,27.6554,29.6036,29.9995,29.431,29.418,21.2541,0,100,27.6477,419.819,39.0868,96.4617,99.6926,NA,3
12,1678483620.5,55,"20230310 15:27:00","15:27:00",5,"pas_smi15_t4_ch3","gibson",1678483618,8.39347315252883e-06,0.00839347315252883,-0.878764858036096,420.244222626041,2157.03276295951,194.444264073595,37.8826321059614,0.00079966811067131,3.87055451235041,0.000799576336593495,0.000499743454823163,0,27.9417206525449,27.5015555555556,3.68595856163849,73.3298532099177,2.77358164886481,3.78233628932138,0.912376912773676,-0.370152166026522,92.1993863381543,5.17802278878236,97.0072569609101,-0.878764858036096,0.00839347315252883,-0.966672044310185,433.184887879936,433.615375757576,0.000839821267493935,67.0996269493433,-0.00128995775658416,30.7649946658093,30.7648163636364,-4.42458549555679e-05,115.199567111425,15,3,1,0,47313,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483618,420.244222222222,419.862888888889,30.7682333333333,30.7646888888889,419.85,30.3804222222222,500.354333333333,90.0445,0.0998257666666667,27.9434,27.5015555555556,999.9,0,0,10026.8055555556,0,0.222567,0.381452777777778,433.584777777778,433.189777777778,0.00351460666666667,419.862888888889,30.7646888888889,2.77050888888889,2.77019111111111,22.7094111111111,22.7075222222222,0,0,0,0,-0.288888888888889,0,-14.0444444444444,-2.94444444444444,38.062,43.125,40.75,41.937,39,0,0,0,1678483629.9,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.428878025,-0.0472359512195129,0.0397445260938456,1,0.01268820375,-0.06683046630394,0.00663712647293002,1,2,2,"2/2",2.84172,2.71044,0.0904888,0.0904405,0.120859,0.120439,25600.2,22193.1,25195.8,23770.1,37833.4,34605,45593.9,42405,1.73207,1.83342,0.0385046,0,26.8792,999.9,53.711,33.415,30.8448,54.3807,44.1627,1,0.152721,-0.0768682,20.2449,5.23406,11.992,4.9558,3.304,9999,9999,9999,999.9,1.86871,1.86448,1.87195,1.86295,1.86234,1.86873,1.85884,1.86522,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.395,0.3879,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2866.5,2866.4,1.05957,2.41577,1.44775,2.2998,1.44409,2.24487,40.451,24.1663,18,412.15,459.34,27.6607,29.5951,29.9995,29.4272,29.4136,21.2503,0,100,27.6546,419.819,39.0868,96.464,99.6946,NA,3
13,1678483836.5,271,"20230310 15:30:36","15:30:36",5,"pas_smi15_t4_ch3","gibson",1678483833.5,0.0014805056156424,1.4805056156424,-1.74416231962624,420.276455359941,449.54960855053,40.5180377609615,37.879639898303,0.0605867885503086,3.86117490573764,0.0600635543751172,0.0375863551950458,0,32.5984778621887,32.6202636363636,4.94530720498602,56.1377428039674,2.8193828897972,5.02225908804788,2.12592431518882,-65.29029764983,57.1030771482681,3.37895462008544,-4.8082658814765,-1.74416231962624,1.4805056156424,-1.8821776177242,433.067504840377,433.870357575758,0.00908908989435622,67.0996269493433,1.47307333713329,30.6559515452635,31.2779624242424,-3.46220520537966e-05,115.199567111425,12,2,1,0,46707,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483833.5,420.276454545454,419.787636363636,31.2811909090909,30.6563272727273,419.882363636364,30.8933727272727,500.355909090909,90.0303363636364,0.0999562454545455,32.8945818181818,32.6202636363636,999.9,0,0,9994.87636363637,0,0.222567,0.488714090909091,433.847818181818,433.063818181818,0.624847545454545,419.787636363636,30.6563272727273,2.81625545454546,2.75999909090909,22.9796727272727,22.6467909090909,0,0,0,0,1.35454545454545,0,-13.9454545454545,-3.09090909090909,37.562,42.625,40.187,41.437,38.75,0,0,0,1678483845.9,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.497861609756098,-0.0263603205574924,0.0211403687150599,1,0.624186487804878,0.0117672543554001,0.00190350923837606,1,2,2,"2/2",2.84479,2.71018,0.0905261,0.0904613,0.122312,0.12019,25612.4,22203.8,25207.4,23780.8,37784.2,34629.7,45612.1,42422.9,1.73945,1.8345,0.245281,0,28.7263,999.9,53.492,33.415,30.7251,54.2307,43.4335,1,0.149278,-6.66667,20.1238,5.23556,11.992,4.9566,3.304,9999,9999,9999,999.9,1.86865,1.86447,1.87195,1.86293,1.86232,1.86871,1.85884,1.86516,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.394,0.3878,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2870.1,2870,1.05957,2.41211,1.44775,2.2998,1.44409,2.23755,40.3237,24.1225,18,414.994,458.439,41.905,29.2875,29.9998,29.2345,29.2132,21.2451,0,100,136.177,419.819,39.0868,96.5046,99.7377,NA,3
14,1678483841.5,276,"20230310 15:30:41","15:30:41",5,"pas_smi15_t4_ch3","gibson",1678483839,0.00147973470383766,1.47973470383766,-1.7555877792165,420.301223041248,450.577331586107,40.6111349847588,37.8823089992165,0.0591542024933172,3.86003648223265,0.058655164000502,0.0367039630444892,0,32.7755965987577,32.7952666666667,4.99427968136375,55.5751142938642,2.8190296537297,5.07246757752677,2.17525002763405,-65.2563004392408,57.5055985940599,3.40965813639051,-4.3410437087904,-1.7555877792165,1.47973470383766,-1.90638750299126,433.082403336602,433.915036363636,0.00509684532824208,67.0996269493433,1.47891131038993,30.6525310467029,31.2767866666667,-1.26566153375047e-05,115.199567111425,12,2,1,0,46772,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483839,420.301222222222,419.807333333333,31.2769111111111,30.6524111111111,419.906777777778,30.8890777777778,500.388777777778,90.0313777777778,0.0999540444444445,33.0716,32.7952666666667,999.9,0,0,9990.69666666667,0,0.222567,0.493720222222222,433.871222222222,433.082444444444,0.624497555555556,419.807333333333,30.6524111111111,2.81590333333333,2.75967888888889,22.9775888888889,22.6448666666667,0,0,0,0,-0.544444444444445,0,-13.3333333333333,-2.67777777777778,37.562,42.625,40.187,41.437,38.75,0,0,0,1678483850.7,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.4926026,-0.0733261688555364,0.0245353024148878,1,0.6246498,-0.00104595872420314,0.00156639939351368,1,2,2,"2/2",2.84424,2.71013,0.0905372,0.090454,0.122311,0.120178,25612.5,22203.8,25207.8,23780.6,37784.5,34629.8,45612.5,42422.4,1.73955,1.83463,0.24908,0,28.8273,999.9,53.492,33.415,30.7264,54.0607,44.0705,1,0.148755,-6.66667,20.124,5.23616,11.992,4.9567,3.304,9999,9999,9999,999.9,1.86868,1.86447,1.87195,1.86293,1.86234,1.86871,1.85883,1.86521,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.395,0.3878,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2870.2,2870.1,1.05957,2.3938,1.44775,2.2998,1.44409,2.45361,40.3237,24.1225,18,415.021,458.486,42.0707,29.285,29.9998,29.2301,29.2092,21.2489,0,100,137.816,419.819,39.0868,96.5056,99.7368,NA,3
15,1678483846.5,281,"20230310 15:30:46","15:30:46",5,"pas_smi15_t4_ch3","gibson",1678483843.7,0.00149399464790614,1.49399464790614,-1.80570489897177,420.34870084578,452.098156503348,40.7476243101985,37.8860446453005,0.0585738244501831,3.86477025632548,0.0580850805920804,0.0363467469706257,0,32.9275749384597,32.9446,5.0364019531371,55.0989523830088,2.81921172772245,5.11663399355634,2.21719022541465,-65.885163972661,58.6443002778521,3.47809125345152,-3.76277244135731,-1.80570489897177,1.49399464790614,-1.85917132465799,433.121263213959,433.943842424242,0.00274916560791126,67.0996269493433,1.5009578450691,30.6490382510644,31.2824581818182,6.98898219323724e-06,115.199567111425,12,2,1,0,46506,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483843.7,420.3487,419.8356,31.27938,30.64884,419.9543,30.89157,500.3702,90.02998,0.10005863,33.22606,32.9446,999.9,0,0,10007.755,0,0.222567,0.5131591,433.9216,433.1098,0.630539,419.8356,30.64884,2.816083,2.759316,22.97866,22.6427,0,0,0,0,4.49,0,-13.59,-1.76,37.562,42.5935,40.187,41.437,38.7624,0,0,0,1678483855.5,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.4978783,0.0447363151969965,0.029422447757792,1,0.625865375,0.0103495722326432,0.00247821491892351,1,2,2,"2/2",2.84485,2.71041,0.0905442,0.0904625,0.122326,0.120171,25612.4,22203.7,25207.9,23780.7,37784.2,34630.2,45612.9,42422.5,1.73958,1.83422,0.252619,0,28.9289,999.9,53.492,33.415,30.7241,54.5807,43.722,1,0.14872,-6.66667,20.1242,5.23556,11.992,4.95655,3.304,9999,9999,9999,999.9,1.86868,1.86446,1.87194,1.86292,1.86231,1.86869,1.85883,1.86513,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.394,0.3879,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2870.2,2870.2,1.05835,2.40479,1.44775,2.2998,1.44409,2.33765,40.2982,24.14,18,415.008,458.201,42.2339,29.2825,29.9999,29.226,29.2051,21.2468,0,100,139.342,419.819,39.0868,96.5063,99.7371,NA,3
16,1678483851.5,286,"20230310 15:30:51","15:30:51",5,"pas_smi15_t4_ch3","gibson",1678483849,0.00150938443924074,1.50938443924074,-2.03496024448701,420.41244539397,458.593752168726,41.3328567602754,37.8915920758396,0.0578853499776656,3.86927987335131,0.0574085288591272,0.0359228434553,0,33.0992230474521,33.1167111111111,5.08533226173826,54.5698232781771,2.81956433407423,5.16689291754001,2.26576792766403,-66.5638537705168,59.1823126947891,3.5118651055786,-3.86967597014908,-2.03496024448701,1.50938443924074,-1.96988380242527,433.081683672116,433.970066666667,-0.000639684709674033,67.0996269493433,1.50752299775611,30.646816887304,31.2829848484848,8.48017182910668e-06,115.199567111425,12,2,1,0,46609,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483849,420.412444444444,419.802333333333,31.2834555555556,30.6464333333333,420.018333333333,30.8956444444444,500.378333333333,90.0298333333333,0.0997346444444444,33.4004222222222,33.1167111111111,999.9,0,0,10023.8833333333,0,0.222567,0.610277,433.989444444444,433.074444444444,0.637031666666667,419.802333333333,30.6464333333333,2.81644555555556,2.75909333333333,22.9808,22.6413777777778,0,0,0,0,2.68888888888889,0,-15.1444444444444,-2.62222222222222,37.562,42.562,40.187,41.4232222222222,38.75,0,0,0,1678483860.9,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.51722335,0.405470341463415,0.0515080118193034,0,0.628504325,0.0433889493433376,0.00504987629248234,1,1,2,"1/2",2.84424,2.71038,0.0905444,0.0904489,0.122326,0.12016,25612.5,22204,25208,23780.7,37784,34630.7,45612.7,42422.7,1.73948,1.83447,0.256479,0,29.031,999.9,53.492,33.415,30.7255,54.2307,43.6979,1,0.148224,-6.66667,20.1244,5.23631,11.992,4.95695,3.304,9999,9999,9999,999.9,1.86868,1.86447,1.87195,1.86293,1.86232,1.86868,1.85883,1.86514,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.395,0.3878,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2870.3,2870.2,1.05957,2.39746,1.44775,2.2998,1.44409,2.40845,40.2728,24.1225,18,414.925,458.328,42.3907,29.2812,29.9998,29.222,29.2013,21.2478,0,100,140.757,419.819,39.0868,96.5061,99.7371,NA,3
17,1678483856.5,291,"20230310 15:30:56","15:30:56",5,"pas_smi15_t4_ch3","gibson",1678483853.7,0.0015168840286137,1.5168840286137,-1.92033481971935,420.360500900889,455.815365773794,41.0820320810793,37.8865323118551,0.0570700703934427,3.8605587736519,0.0566054901666721,0.0354198566265378,0,33.2459037636433,33.26639,5.12822091912925,54.1156172951248,2.81948973459632,5.21012209695393,2.30873118453293,-66.8945856618642,58.8655336476672,3.50607892577162,-4.52297308842537,-1.92033481971935,1.5168840286137,-1.89649409936887,433.06619432532,433.922951515152,-0.000938327824926244,67.0996269493433,1.51732386156092,30.6431104909065,31.2834345454545,1.38229196158866e-06,115.199567111425,12,2,1,0,46502,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483853.7,420.3605,419.8017,31.28294,30.64279,419.9663,30.89511,500.4078,90.02855,0.10011868,33.54922,33.26639,999.9,0,0,9992.875,0,0.222567,0.5588744,433.9354,433.0722,0.6401346,419.8017,30.64279,2.816355,2.758726,22.98028,22.63918,0,0,0,0,2.62,0,-13.4,-2.52,37.562,42.562,40.1746,41.4184,38.7686,0,0,0,1678483865.7,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.541438275,0.41088185741088,0.0559879845538253,0,0.631928175,0.0651068330206368,0.00634832880720392,1,1,2,"1/2",2.84447,2.71005,0.0905411,0.0904589,0.122329,0.120151,25613,22204.3,25208.3,23781.3,37784.6,34631.8,45613.6,42423.5,1.73943,1.83417,0.259504,0,29.1341,999.9,53.492,33.415,30.7234,53.9707,44.2708,1,0.148143,-6.66667,20.1245,5.23601,11.992,4.957,3.30395,9999,9999,9999,999.9,1.86863,1.86446,1.87195,1.86293,1.86233,1.86869,1.85883,1.86517,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.394,0.3878,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2870.4,2870.3,1.05835,2.39014,1.44775,2.2998,1.44409,2.52075,40.2982,24.14,18,414.871,458.11,42.5435,29.279,29.9999,29.2182,29.1976,21.249,0,100,142.059,419.819,39.0868,96.5079,99.7394,NA,3
18,1678483861.5,296,"20230310 15:31:01","15:31:01",5,"pas_smi15_t4_ch3","gibson",1678483859,0.00152166079385435,1.52166079385435,-2.05892199847629,420.438889855994,460.329965472725,41.4898271669394,37.8944196180482,0.0560890449095805,3.85720706624569,0.0556398451302386,0.0348149619734234,0,33.4092178377415,33.4284555555556,5.17501330879184,53.6183705575816,2.81940209611664,5.25827634595654,2.3556112126752,-67.1052410089768,59.3188207095134,3.54180316892221,-4.24461713054124,-2.05892199847629,1.52166079385435,-2.24980894539151,433.081365289708,434.036121212121,0.0119344732379832,67.0996269493433,1.52115776674641,30.6391039841442,31.2813224242424,-2.1565901479502e-05,115.199567111425,12,2,1,0,46501,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483859,420.438888888889,419.820555555556,31.2812888888889,30.6390333333333,420.044555555556,30.8934777777778,500.338777777778,90.0306111111111,0.100013177777778,33.7137111111111,33.4284555555556,999.9,0,0,9980.68333333333,0,0.222567,0.618374111111111,434.015333333333,433.090222222222,0.642256111111111,419.820555555556,30.6390333333333,2.81627333333333,2.75845,22.9797888888889,22.6375222222222,0,0,0,0,-0.666666666666667,0,-11.3666666666667,-2.61111111111111,37.562,42.562,40.1663333333333,41.4094444444444,38.7913333333333,0,0,0,1678483870.5,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.57317345,0.278425598499061,0.0493860169582191,0,0.637480325,0.0464518761726082,0.0047398606961993,1,1,2,"1/2",2.84464,2.71012,0.0905563,0.090469,0.122324,0.120148,25612.9,22204.1,25208.7,23781.4,37784.7,34632.2,45613.4,42423.8,1.73975,1.8344,0.262618,0,29.2363,999.9,53.467,33.415,30.7089,54.3707,44.2147,1,0.148061,-6.66667,20.1246,5.23556,11.992,4.95715,3.304,9999,9999,9999,999.9,1.86866,1.86445,1.87195,1.86293,1.86233,1.8687,1.85883,1.86514,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.394,0.3879,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2870.5,2870.4,1.05957,2.40845,1.44897,2.2998,1.44409,2.32056,40.2728,24.1313,18,415.029,458.226,42.6948,29.2787,29.9998,29.2145,29.1942,21.2452,0,100,143.25,419.819,39.0868,96.508,99.7399,NA,3
19,1678483866.5,301,"20230310 15:31:06","15:31:06",5,"pas_smi15_t4_ch3","gibson",1678483863.7,0.00153280489619545,1.53280489619545,-1.95523466964251,420.437100913421,457.608150604675,41.243973707198,37.8937672169743,0.0555726913957186,3.86717093786719,0.0551328156414211,0.0344972404596951,0,33.5577878101822,33.56123,5.21362495876499,53.1728947049284,2.8195107612922,5.30253388862592,2.39411419747278,-67.5966959222194,63.0693780488902,3.76123835736,-0.766079515969196,-1.95523466964251,1.53280489619545,-1.94162621251007,433.142144482431,434.014666666667,3.50037121224232e-05,67.0996269493433,1.53221191073709,30.6359804183164,31.2826218181818,5.97348227920908e-06,115.199567111425,12,2,1,0,46588,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483863.7,420.4371,419.866,31.2829,30.63596,420.0428,30.89509,500.3528,90.02963,0.09982607,33.86374,33.56123,999.9,0,0,10016.37,0,0.222567,0.5712647,434.0144,433.1355,0.6469315,419.866,30.63596,2.816388,2.758144,22.98045,22.6357,0,0,0,0,0.62,0,-13.52,-2.9,37.562,42.562,40.1374,41.3812,38.812,0,0,0,1678483875.9,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.58368525,0.00555329831144395,0.0398223584615163,1,0.6408568,0.0381122476547817,0.00384521390302281,1,2,2,"2/2",2.84427,2.71029,0.0905542,0.0904665,0.12233,0.120133,25613.1,22204.3,25208.8,23781.5,37785,34632.7,45614.1,42423.8,1.73975,1.8345,0.26536,0,29.3395,999.9,53.467,33.415,30.7096,53.7507,44.6234,1,0.147553,-6.66667,20.1249,5.23496,11.992,4.95715,3.30398,9999,9999,9999,999.9,1.86866,1.86447,1.87195,1.86294,1.86233,1.86874,1.85883,1.86517,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.394,0.3878,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2870.6,2870.5,1.05835,2.37549,1.44775,2.2998,1.44409,2.5293,40.2982,24.1313,18,415.006,458.261,42.8401,29.2764,29.9999,29.211,29.1907,21.2458,0,100,144.334,419.819,39.0868,96.5093,99.74,NA,3
20,1678483871.5,306,"20230310 15:31:11","15:31:11",5,"pas_smi15_t4_ch3","gibson",1678483869,0.00154915263240975,1.54915263240975,-2.14156076971851,420.459667673584,463.127411868295,41.7404894148973,37.8949547320499,0.0550123364706147,3.8584298076745,0.0545802813106828,0.0341512112276464,0,33.7167961345601,33.7299666666667,5.2630560573817,52.6947713216649,2.81967410664823,5.35095614977829,2.44338195073347,-68.31763108927,61.7136260632996,3.69470980007241,-2.90929522589803,-2.14156076971851,1.54915263240975,-2.13056881966106,433.066688037288,434.0252,-0.00020688765209018,67.0996269493433,1.55171579142347,30.6316585329111,31.2863824242424,1.79989040662309e-05,115.199567111425,12,2,1,0,46433,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483869,420.459666666667,419.810444444444,31.2854111111111,30.6316222222222,420.065,30.8975888888889,500.390444444444,90.0272777777778,0.100165222222222,34.0266444444445,33.7299666666667,999.9,0,0,9985.41666666667,0,0.222567,0.648888333333333,434.038444444445,433.076333333333,0.653782555555556,419.810444444444,30.6316222222222,2.81654,2.75768,22.9813444444444,22.6329222222222,0,0,0,0,0.6,0,-14.8111111111111,-2.6,37.562,42.5551111111111,40.1387777777778,41.375,38.812,0,0,0,1678483880.7,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.59579995,0.161749080675422,0.0454868039918997,0,0.644851525,0.0500939774859285,0.00507538525132575,1,1,2,"1/2",2.84497,2.71025,0.0905518,0.0904599,0.12234,0.120126,25613.1,22204.9,25208.7,23781.9,37784.4,34633.4,45613.9,42424.3,1.7397,1.834,0.269018,0,29.4433,999.9,53.467,33.415,30.7118,55.0207,43.1651,1,0.147553,-6.66667,20.1251,5.23571,11.992,4.95735,3.304,9999,9999,9999,999.9,1.86865,1.86445,1.87194,1.86295,1.86233,1.8687,1.85883,1.86515,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.394,0.3878,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2870.7,2870.6,1.05957,2.41455,1.44775,2.2998,1.44409,2.29248,40.2982,24.1225,18,414.951,457.916,42.9827,29.2764,29.9999,29.207,29.187,21.2448,0,100,145.32,419.819,39.0868,96.5088,99.7415,NA,3
